model_name,test_fold,val_fold,participant_emb_dim,hyper_hidden_dim,hidden_dim,n_epochs,lr,patience,best_val_loss,test_accuracy,test_balanced_accuracy,test_auc,n_pred_0,n_pred_1,model_path
HyperRNN,3,4,2,16,32,400,0.005,50,0.32057568643774303,0.8570815450643777,0.857003678849389,0.9409161998779879,1218,1112,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold3_2pdim_16hyperh_32hidden.pt
HyperRNN,4,0,2,16,32,400,0.005,50,0.3407680605139051,0.8509635974304068,0.8500183715461493,0.9306716637272192,1255,1080,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold4_2pdim_16hyperh_32hidden.pt
HyperRNN,0,1,2,16,64,400,0.005,50,0.31758866139820646,0.8594084869267038,0.8595283240732575,0.9389055472263869,1121,1212,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold0_2pdim_16hyperh_64hidden.pt
HyperRNN,1,2,2,16,64,400,0.005,50,0.3034201903002603,0.8497431506849316,0.8497316787651286,0.9312964229455155,1200,1136,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold1_2pdim_16hyperh_64hidden.pt
HyperRNN,2,3,2,16,64,400,0.005,50,0.3173341027327946,0.8707337883959044,0.8711582375077185,0.9443774538930249,1233,1111,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold2_2pdim_16hyperh_64hidden.pt
HyperRNN,3,4,2,16,64,400,0.005,50,0.3414641469717026,0.8721030042918455,0.8727783631893221,0.9429763555358365,1191,1139,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold3_2pdim_16hyperh_64hidden.pt
HyperRNN,4,0,2,16,64,400,0.005,50,0.3062060539211546,0.859100642398287,0.860001469723692,0.9376175778953556,1150,1185,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold4_2pdim_16hyperh_64hidden.pt
HyperRNN,0,1,2,32,2,400,0.005,50,0.3791382440498897,0.831118731247321,0.8310227239321515,0.9147499779522003,1211,1122,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold0_2pdim_32hyperh_2hidden.pt
HyperRNN,1,2,2,32,2,400,0.005,50,0.3920453318527767,0.8184931506849316,0.8184219148922134,0.8919509493682485,1363,973,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold1_2pdim_32hyperh_2hidden.pt
HyperRNN,2,3,2,32,2,400,0.005,50,0.40106955596378874,0.8434300341296929,0.8432668670557943,0.9196615812100241,1133,1211,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold2_2pdim_32hyperh_2hidden.pt
HyperRNN,3,4,2,32,2,400,0.005,50,0.40789071151188444,0.8381974248927039,0.8379476087478972,0.9077991607047122,1222,1108,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold3_2pdim_32hyperh_2hidden.pt
HyperRNN,4,0,2,32,2,400,0.005,50,0.38126021197863985,0.8244111349036403,0.8241898148148148,0.9032694003527337,1211,1124,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold4_2pdim_32hyperh_2hidden.pt
HyperRNN,0,1,2,32,4,400,0.005,50,0.3007555582693645,0.8619802828975568,0.8622482876208954,0.9490967751418409,1059,1274,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold0_2pdim_32hyperh_4hidden.pt
HyperRNN,1,2,2,32,4,400,0.005,50,0.3176346740552357,0.8450342465753424,0.8450106764070097,0.9323409735798326,1233,1103,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold1_2pdim_32hyperh_4hidden.pt
HyperRNN,2,3,2,32,4,400,0.005,50,0.31801578189645496,0.8792662116040956,0.8788417624922815,0.9530760313632287,1087,1257,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold2_2pdim_32hyperh_4hidden.pt
HyperRNN,3,4,2,32,4,400,0.005,50,0.3251515733344214,0.8587982832618025,0.8602277559018727,0.9376832492189378,1160,1170,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold3_2pdim_32hyperh_4hidden.pt
HyperRNN,4,0,2,32,4,400,0.005,50,0.3269384971686772,0.8599571734475375,0.860300925925926,0.934182098765432,1182,1153,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold4_2pdim_32hyperh_4hidden.pt
HyperRNN,0,1,2,32,8,400,0.005,50,0.3111975852932249,0.8542648949849978,0.8543606873034071,0.9362032219184524,1131,1202,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold0_2pdim_32hyperh_8hidden.pt
HyperRNN,1,2,2,32,8,400,0.005,50,0.2868108685527529,0.8737157534246576,0.8737189594369836,0.9429382146467256,1160,1176,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold1_2pdim_32hyperh_8hidden.pt
HyperRNN,2,3,2,32,8,400,0.005,50,0.2802755683660507,0.882679180887372,0.8824184754115549,0.9536658394789882,1115,1229,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold2_2pdim_32hyperh_8hidden.pt
HyperRNN,3,4,2,32,8,400,0.005,50,0.3151798929486956,0.8648068669527897,0.8649122807017544,0.9446290647588411,1212,1118,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold3_2pdim_32hyperh_8hidden.pt
HyperRNN,4,0,2,32,8,400,0.005,50,0.3164859924997602,0.8539614561027837,0.8541905496766609,0.9337731481481482,1188,1147,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold4_2pdim_32hyperh_8hidden.pt
HyperRNN,0,1,2,32,16,400,0.005,50,0.2813353048903601,0.8692670381483069,0.8693274686186319,0.9507893112267396,1146,1187,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold0_2pdim_32hyperh_16hidden.pt
HyperRNN,1,2,2,32,16,400,0.005,50,0.2737598419189453,0.8647260273972602,0.864725928239005,0.9426501385770508,1169,1167,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold1_2pdim_32hyperh_16hidden.pt
HyperRNN,2,3,2,32,16,400,0.005,50,0.3152989000082016,0.8715870307167235,0.8717786282665175,0.942999778639917,1193,1151,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold2_2pdim_32hyperh_16hidden.pt
HyperRNN,3,4,2,32,16,400,0.005,50,0.319428414106369,0.8605150214592274,0.8594661046715841,0.9426265875436748,1256,1074,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold3_2pdim_32hyperh_16hidden.pt
HyperRNN,4,0,2,32,16,400,0.005,50,0.2861894347837993,0.8676659528907923,0.8672894620811287,0.937555114638448,1224,1111,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold4_2pdim_32hyperh_16hidden.pt
HyperRNN,0,1,2,32,32,400,0.005,50,0.31941418988364084,0.8572653236176596,0.8573683746362113,0.9386733104036217,1128,1205,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold0_2pdim_32hyperh_32hidden.pt
HyperRNN,1,2,2,32,32,400,0.005,50,0.3006072853292738,0.8574486301369864,0.8574320327395155,0.9297981341760109,1214,1122,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold1_2pdim_32hyperh_32hidden.pt
HyperRNN,2,3,2,32,32,400,0.005,50,0.3177980525153024,0.8698805460750854,0.869768911723929,0.9423342420747265,1141,1203,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold2_2pdim_32hyperh_32hidden.pt
HyperRNN,3,4,2,32,32,400,0.005,50,0.3299157555614199,0.8665236051502145,0.8669975782448746,0.9419595881167618,1198,1132,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold3_2pdim_32hyperh_32hidden.pt
HyperRNN,4,0,2,32,32,400,0.005,50,0.3420725869280951,0.8394004282655246,0.8383138594944151,0.9203821281599058,1262,1073,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold4_2pdim_32hyperh_32hidden.pt
HyperRNN,0,1,2,32,64,400,0.005,50,0.3004514234406607,0.858979854264895,0.8592740394508628,0.942209410000882,1048,1285,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold0_2pdim_32hyperh_64hidden.pt
HyperRNN,1,2,2,32,64,400,0.005,50,0.29809934752328054,0.8467465753424658,0.8467581912927725,0.9292476376662759,1137,1199,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold1_2pdim_32hyperh_64hidden.pt
HyperRNN,2,3,2,32,64,400,0.005,50,0.3410668543406895,0.8617747440273038,0.8617955797886594,0.9466580452739624,1164,1180,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold2_2pdim_32hyperh_64hidden.pt
HyperRNN,3,4,2,32,64,400,0.005,50,0.3322028879608427,0.8639484978540772,0.8633778862329691,0.9395186068437691,1238,1092,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold3_2pdim_32hyperh_64hidden.pt
HyperRNN,4,0,2,32,64,400,0.005,50,0.31202995990003857,0.8595289079229123,0.85978468547913,0.9403413433274543,1187,1148,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold4_2pdim_32hyperh_64hidden.pt
HyperRNN,0,1,2,64,2,400,0.005,50,0.3337892634528024,0.833690527218174,0.8339194373401535,0.9309653996531145,1075,1258,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold0_2pdim_64hyperh_2hidden.pt
HyperRNN,1,2,2,64,2,400,0.005,50,0.3075112785611834,0.8591609589041096,0.859202271182937,0.9279355354659758,1056,1280,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold1_2pdim_64hyperh_2hidden.pt
HyperRNN,2,3,2,64,2,400,0.005,50,0.3383656442165375,0.8310580204778157,0.8314109957708573,0.9282553039040929,1222,1122,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold2_2pdim_64hyperh_2hidden.pt
HyperRNN,3,4,2,64,2,400,0.005,50,0.40385348881993977,0.8291845493562232,0.8279444660122381,0.9046738025252805,1259,1071,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold3_2pdim_64hyperh_2hidden.pt
HyperRNN,4,0,2,64,2,400,0.005,50,0.3640017168862479,0.8479657387580299,0.8486735743680188,0.9119334215167548,1160,1175,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold4_2pdim_64hyperh_2hidden.pt
HyperRNN,0,1,2,64,4,400,0.005,50,0.31362434795924593,0.8508358336905272,0.8510270599994121,0.939517006202781,1091,1242,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold0_2pdim_64hyperh_4hidden.pt
HyperRNN,1,2,2,64,4,400,0.005,50,0.2812637324844088,0.865582191780822,0.8655652338364036,0.9438064744546895,1215,1121,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold1_2pdim_64hyperh_4hidden.pt
HyperRNN,2,3,2,64,4,400,0.005,50,0.3203554323741368,0.867320819112628,0.8674067666282199,0.9435910430720119,1175,1169,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold2_2pdim_64hyperh_4hidden.pt
HyperRNN,3,4,2,64,4,400,0.005,50,0.3268687490906034,0.8682403433476394,0.8663912151294992,0.9425385909452239,1288,1042,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold3_2pdim_64hyperh_4hidden.pt
HyperRNN,4,0,2,64,4,400,0.005,50,0.2797134965658188,0.8629550321199143,0.8636353615520282,0.9454218106995886,1163,1172,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold4_2pdim_64hyperh_4hidden.pt
HyperRNN,0,1,2,64,8,400,0.005,50,0.2906944581440517,0.8722674667809687,0.8724115883234853,0.9482497721727372,1111,1222,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold0_2pdim_64hyperh_8hidden.pt
HyperRNN,1,2,2,64,8,400,0.005,50,0.2736318324293409,0.8711472602739726,0.871140202151701,0.9461055853771707,1188,1148,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold1_2pdim_64hyperh_8hidden.pt
HyperRNN,2,3,2,64,8,400,0.005,50,0.2913455643824169,0.8805460750853242,0.8807917700651264,0.9530137738398984,1202,1142,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold2_2pdim_64hyperh_8hidden.pt
HyperRNN,3,4,2,64,8,400,0.005,50,0.32047817749636515,0.863519313304721,0.8633871295731426,0.9405427689349823,1221,1109,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold3_2pdim_64hyperh_8hidden.pt
HyperRNN,4,0,2,64,8,400,0.005,50,0.3032083979674748,0.8573875802997859,0.8574827307466197,0.9363977072310405,1196,1139,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold4_2pdim_64hyperh_8hidden.pt
HyperRNN,0,1,2,64,16,400,0.005,50,0.3020001692431314,0.8679811401628804,0.868158567774936,0.9457094981920805,1097,1236,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold0_2pdim_64hyperh_16hidden.pt
HyperRNN,1,2,2,64,16,400,0.005,50,0.32512570704732624,0.8544520547945206,0.8544409528354235,0.930439524916381,1199,1137,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold1_2pdim_64hyperh_16hidden.pt
HyperRNN,2,3,2,64,16,400,0.005,50,0.2908588541405542,0.8741467576791809,0.8740126175247283,0.9497308727412533,1137,1207,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold2_2pdim_64hyperh_16hidden.pt
HyperRNN,3,4,2,64,16,400,0.005,50,0.3092321902513504,0.8656652360515021,0.865204370251234,0.9454801915220085,1234,1096,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold3_2pdim_64hyperh_16hidden.pt
HyperRNN,4,0,2,64,16,400,0.005,50,0.31727878536496845,0.8603854389721627,0.8612709435626102,0.9411515285126395,1151,1184,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold4_2pdim_64hyperh_16hidden.pt
HyperRNN,0,1,2,64,32,400,0.005,50,0.29165396307195934,0.8628375482211744,0.8629431607725548,0.9457550636446482,1127,1206,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold0_2pdim_64hyperh_32hidden.pt
HyperRNN,1,2,2,64,32,400,0.005,50,0.28393533187253134,0.8685787671232876,0.8685878335140222,0.9427498290235542,1144,1192,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold1_2pdim_64hyperh_32hidden.pt
HyperRNN,2,3,2,64,32,400,0.005,50,0.30621146091393064,0.8745733788395904,0.8748762131115073,0.9462488203837685,1212,1132,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold2_2pdim_64hyperh_32hidden.pt
HyperRNN,3,4,2,64,32,400,0.005,50,0.36355885011809214,0.863519313304721,0.8633871295731426,0.9291889893331855,1221,1109,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold3_2pdim_64hyperh_32hidden.pt
HyperRNN,4,0,2,64,32,400,0.005,50,0.3015151875359671,0.8569593147751606,0.8554306290417402,0.9313183421516755,1289,1046,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold4_2pdim_64hyperh_32hidden.pt
HyperRNN,0,1,2,64,64,400,0.005,50,0.2947047757250922,0.8542648949849978,0.8545278831172649,0.9415659817150248,1061,1272,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold0_2pdim_64hyperh_64hidden.pt
HyperRNN,1,2,2,64,64,400,0.005,50,0.28018374741077423,0.8664383561643836,0.866441923351241,0.9401703387202824,1159,1177,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold1_2pdim_64hyperh_64hidden.pt
HyperRNN,2,3,2,64,64,400,0.005,50,0.29289193025657106,0.863481228668942,0.8641082101289714,0.9481733424207471,1268,1076,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold2_2pdim_64hyperh_64hidden.pt
HyperRNN,3,4,2,64,64,400,0.005,50,0.36348474451473783,0.8618025751072962,0.8608877303902538,0.928895420849278,1251,1079,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold3_2pdim_64hyperh_64hidden.pt
HyperRNN,4,0,2,64,64,400,0.005,50,0.3083250948360988,0.8599571734475375,0.8599518665490888,0.9411787184009407,1202,1133,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold4_2pdim_64hyperh_64hidden.pt
HyperRNN,0,1,4,2,2,400,0.005,50,0.3334516797746931,0.8384054864980711,0.8386608166504983,0.9229517594144104,1064,1269,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold0_4pdim_2hyperh_2hidden.pt
HyperRNN,1,2,4,2,2,400,0.005,50,0.38950080956731525,0.8330479452054794,0.8330185021070602,0.9037536385180428,1249,1087,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold1_4pdim_2hyperh_2hidden.pt
HyperRNN,2,3,4,2,2,400,0.005,50,0.35239855306489126,0.8383105802047781,0.8381115072291543,0.9274925582235272,1127,1217,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold2_4pdim_2hyperh_2hidden.pt
HyperRNN,3,4,4,2,2,400,0.005,50,0.3882534078189305,0.8351931330472103,0.8367182445048342,0.9135370565507552,1153,1177,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold3_4pdim_2hyperh_2hidden.pt
HyperRNN,4,0,4,2,2,400,0.005,50,0.3966335143361773,0.8364025695931477,0.837527557319224,0.9066659318048206,1135,1200,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold4_4pdim_2hyperh_2hidden.pt
HyperRNN,0,1,4,2,4,400,0.005,50,0.3265771780695234,0.8654093441920274,0.8653669488785019,0.9419102948525737,1189,1144,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold0_4pdim_2hyperh_4hidden.pt
HyperRNN,1,2,4,2,4,400,0.005,50,0.33606678886072977,0.8698630136986302,0.8698709815037571,0.9273428904218738,1147,1189,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold1_4pdim_2hyperh_4hidden.pt
HyperRNN,2,3,4,2,4,400,0.005,50,0.2926273750407355,0.8741467576791809,0.874268929199725,0.95037784127317,1181,1163,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold2_4pdim_2hyperh_4hidden.pt
HyperRNN,3,4,4,2,4,400,0.005,50,0.34205831374440876,0.869098712446352,0.8697373042722718,0.9328670992549868,1192,1138,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold3_4pdim_2hyperh_4hidden.pt
HyperRNN,4,0,4,2,4,400,0.005,50,0.38795494607516695,0.8428265524625268,0.8440843621399177,0.9116938565549677,1128,1207,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold4_4pdim_2hyperh_4hidden.pt
HyperRNN,0,1,4,2,8,400,0.005,50,0.2880633643695286,0.8795542220317188,0.8797391745303819,0.9535599847135257,1094,1239,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold0_4pdim_2hyperh_8hidden.pt
HyperRNN,1,2,4,2,8,400,0.005,50,0.2741799290691103,0.8664383561643836,0.8664118696136922,0.9456071331446546,1241,1095,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold1_4pdim_2hyperh_8hidden.pt
HyperRNN,2,3,4,2,8,400,0.005,50,0.33515659613268717,0.8767064846416383,0.876957289154521,0.9480455506623325,1203,1141,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold2_4pdim_2hyperh_8hidden.pt
HyperRNN,3,4,4,2,8,400,0.005,50,0.3346480280160904,0.8738197424892704,0.8747083726175291,0.9402739726027398,1183,1147,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold3_4pdim_2hyperh_8hidden.pt
HyperRNN,4,0,4,2,8,400,0.005,50,0.30249821288245066,0.859100642398287,0.8595476925338037,0.9412569811875368,1176,1159,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold4_4pdim_2hyperh_8hidden.pt
HyperRNN,0,1,4,2,16,400,0.005,50,0.3014188621725355,0.8624089155593656,0.8625551194990739,0.9460696122526971,1110,1223,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold0_4pdim_2hyperh_16hidden.pt
HyperRNN,1,2,4,2,16,400,0.005,50,0.2966314809662955,0.8642979452054794,0.8642982122424266,0.9392056870467659,1168,1168,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold1_4pdim_2hyperh_16hidden.pt
HyperRNN,2,3,4,2,16,400,0.005,50,0.34614680068833487,0.8762798634812287,0.8762451504666038,0.9454128948073586,1154,1190,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold2_4pdim_2hyperh_16hidden.pt
HyperRNN,3,4,4,2,16,400,0.005,50,0.3063045016356877,0.8729613733905579,0.8736916051984545,0.9453286007431645,1189,1141,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold3_4pdim_2hyperh_16hidden.pt
HyperRNN,4,0,4,2,16,400,0.005,50,0.31721761184079306,0.8565310492505354,0.8558568489124045,0.9347170781893005,1240,1095,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold4_4pdim_2hyperh_16hidden.pt
HyperRNN,0,1,4,2,32,400,0.005,50,0.29475044565541403,0.8679811401628804,0.8681490137284299,0.9496994149983833,1101,1232,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold0_4pdim_2hyperh_32hidden.pt
HyperRNN,1,2,4,2,32,400,0.005,50,0.2787019056933267,0.8681506849315068,0.8681637826073889,0.9434938422823834,1133,1203,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold1_4pdim_2hyperh_32hidden.pt
HyperRNN,2,3,4,2,32,400,0.005,50,0.33914791686194284,0.8681740614334471,0.8682718185313341,0.9430198029895261,1177,1167,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold2_4pdim_2hyperh_32hidden.pt
HyperRNN,3,4,4,2,32,400,0.005,50,0.3487659458603178,0.8686695278969957,0.8674689885937182,0.9324611317545709,1263,1067,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold3_4pdim_2hyperh_32hidden.pt
HyperRNN,4,0,4,2,32,400,0.005,50,0.364644570010049,0.8406852248394004,0.8395484273956496,0.9241402116402117,1265,1070,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold4_4pdim_2hyperh_32hidden.pt
HyperRNN,0,1,4,2,64,400,0.005,50,0.2922179698944092,0.8679811401628804,0.8681107975424052,0.9475291765881766,1117,1216,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold0_4pdim_2hyperh_64hidden.pt
HyperRNN,1,2,4,2,64,400,0.005,50,0.28084505668708254,0.8728595890410958,0.872862794425838,0.942486675565505,1160,1176,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold1_4pdim_2hyperh_64hidden.pt
HyperRNN,2,3,4,2,64,400,0.005,50,0.29043704697063993,0.8775597269624573,0.8777291368121818,0.9521549112812088,1189,1155,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold2_4pdim_2hyperh_64hidden.pt
HyperRNN,3,4,4,2,64,400,0.005,50,0.30643369044576374,0.878969957081545,0.8796701976226129,0.9517508734956465,1191,1139,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold3_4pdim_2hyperh_64hidden.pt
HyperRNN,4,0,4,2,64,400,0.005,50,0.38711681962013245,0.8235546038543897,0.8208884479717813,0.9026201499118165,1351,984,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold4_4pdim_2hyperh_64hidden.pt
HyperRNN,0,1,4,4,2,400,0.005,50,0.33145205463681904,0.8384054864980711,0.8386990328365229,0.9302969838610107,1048,1285,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold0_4pdim_4hyperh_2hidden.pt
HyperRNN,1,2,4,4,2,400,0.005,50,0.38574759875025066,0.8360445205479452,0.8360352376407669,0.9062162124520697,1194,1142,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold1_4pdim_4hyperh_2hidden.pt
HyperRNN,2,3,4,4,2,400,0.005,50,0.3224468060902187,0.8720136518771331,0.8719198909510328,0.9358274206890125,1144,1200,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold2_4pdim_4hyperh_2hidden.pt
HyperRNN,3,4,4,4,2,400,0.005,50,0.4035683444568089,0.8437768240343347,0.8441942580370843,0.9134790083744664,1197,1133,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold3_4pdim_4hyperh_2hidden.pt
HyperRNN,4,0,4,4,2,400,0.005,50,0.3637962681906564,0.832119914346895,0.8348434744268078,0.9152248677248677,1043,1292,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold4_4pdim_4hyperh_2hidden.pt
HyperRNN,0,1,4,4,4,400,0.005,50,0.34809879320008413,0.8636948135447922,0.8638959931798806,0.9308794132345592,1087,1246,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold0_4pdim_4hyperh_4hidden.pt
HyperRNN,1,2,4,4,4,400,0.005,50,0.3077556767633983,0.846318493150685,0.8463099507925024,0.9223176855983224,1192,1144,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold1_4pdim_4hyperh_4hidden.pt
HyperRNN,2,3,4,4,4,400,0.005,50,0.3113328771931784,0.8617747440273038,0.8619237356261578,0.9458570712895973,1186,1158,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold2_4pdim_4hyperh_4hidden.pt
HyperRNN,3,4,4,4,4,400,0.005,50,0.30840384534427095,0.8660944206008584,0.8659198047806556,0.9449078438984712,1223,1107,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold3_4pdim_4hyperh_4hidden.pt
HyperRNN,4,0,4,4,4,400,0.005,50,0.3179671934672764,0.8573875802997859,0.8581459435626102,0.9319664902998237,1158,1177,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold4_4pdim_4hyperh_4hidden.pt
HyperRNN,0,1,4,4,8,400,0.005,50,0.3231351354292461,0.8628375482211744,0.8629622688655672,0.9411625069818031,1119,1214,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold0_4pdim_4hyperh_8hidden.pt
HyperRNN,1,2,4,4,8,400,0.005,50,0.27451507321425844,0.8698630136986302,0.8698526560540323,0.9406211447835141,1197,1139,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold1_4pdim_4hyperh_8hidden.pt
HyperRNN,2,3,4,4,8,400,0.005,50,0.27406845561095644,0.8924914675767918,0.8924248249507765,0.9560811401209325,1148,1196,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold2_4pdim_4hyperh_8hidden.pt
HyperRNN,3,4,4,4,8,400,0.005,50,0.30392539714063915,0.8716738197424893,0.8719076405449874,0.9507940029208954,1208,1122,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold3_4pdim_4hyperh_8hidden.pt
HyperRNN,4,0,4,4,8,400,0.005,50,0.3216802307537624,0.8518201284796574,0.850841416813639,0.9323952821869488,1257,1078,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold4_4pdim_4hyperh_8hidden.pt
HyperRNN,0,1,4,4,16,400,0.005,50,0.32517346314021517,0.8542648949849978,0.8544944439544934,0.9438707117029721,1075,1258,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold0_4pdim_4hyperh_16hidden.pt
HyperRNN,1,2,4,4,16,400,0.005,50,0.2787255836384637,0.8634417808219178,0.8634442462852481,0.9428114025346296,1162,1174,./Results/NN_Results/hyper_rnn/dd/dd_hyper_rnn_fold1_4pdim_4hyperh_16hidden.pt
