correct,stim_color,stim_word,key_press,trial_type,worker_id
1.0,blue,red,71,incongruent,s591
1.0,green,green,82,congruent,s591
1.0,blue,green,71,incongruent,s591
1.0,red,red,89,congruent,s591
0.0,green,green,71,congruent,s591
0.0,blue,red,89,incongruent,s591
1.0,red,green,89,incongruent,s591
1.0,blue,red,71,incongruent,s591
1.0,red,red,89,congruent,s591
1.0,green,green,82,congruent,s591
1.0,green,red,82,incongruent,s591
1.0,green,green,82,congruent,s591
1.0,red,blue,89,incongruent,s591
1.0,blue,blue,71,congruent,s591
1.0,blue,green,71,incongruent,s592
1.0,green,green,82,congruent,s592
1.0,green,green,82,congruent,s592
1.0,green,green,82,congruent,s592
1.0,green,green,82,congruent,s592
1.0,green,green,82,congruent,s592
1.0,green,red,82,incongruent,s592
1.0,blue,blue,71,congruent,s592
1.0,blue,green,71,incongruent,s592
1.0,blue,green,71,incongruent,s592
1.0,blue,red,71,incongruent,s592
1.0,red,red,89,congruent,s592
1.0,red,green,89,incongruent,s592
1.0,blue,blue,71,congruent,s592
1.0,green,green,82,congruent,s592
1.0,green,red,82,incongruent,s592
1.0,green,red,82,incongruent,s592
1.0,blue,red,71,incongruent,s592
1.0,blue,blue,71,congruent,s592
1.0,green,green,82,congruent,s592
1.0,red,green,89,incongruent,s592
1.0,red,red,89,congruent,s592
1.0,blue,red,71,incongruent,s592
1.0,blue,blue,71,congruent,s592
1.0,green,blue,82,incongruent,s592
1.0,red,red,89,congruent,s592
1.0,blue,red,71,incongruent,s592
1.0,green,blue,82,incongruent,s592
1.0,red,red,89,congruent,s592
1.0,blue,blue,71,congruent,s592
1.0,green,green,82,congruent,s592
1.0,red,red,89,congruent,s592
1.0,red,red,89,congruent,s592
1.0,red,blue,89,incongruent,s592
1.0,blue,green,71,incongruent,s592
1.0,red,blue,89,incongruent,s592
1.0,red,green,89,incongruent,s592
1.0,red,red,89,congruent,s592
1.0,red,green,89,incongruent,s592
1.0,red,red,89,congruent,s592
1.0,blue,blue,71,congruent,s592
1.0,green,green,82,congruent,s592
1.0,red,red,89,congruent,s592
1.0,blue,red,71,incongruent,s592
1.0,blue,red,71,incongruent,s592
1.0,green,blue,82,incongruent,s592
1.0,green,green,82,congruent,s592
1.0,red,green,89,incongruent,s592
0.0,green,red,71,incongruent,s592
1.0,blue,green,71,incongruent,s592
1.0,blue,blue,71,congruent,s592
1.0,green,green,82,congruent,s592
1.0,red,green,89,incongruent,s592
1.0,red,red,89,congruent,s592
1.0,red,red,89,congruent,s592
1.0,red,blue,89,incongruent,s592
1.0,blue,blue,71,congruent,s592
1.0,red,blue,89,incongruent,s592
1.0,blue,green,71,incongruent,s592
1.0,red,blue,89,incongruent,s592
1.0,blue,blue,71,congruent,s592
1.0,blue,blue,71,congruent,s592
1.0,blue,green,71,incongruent,s592
0.0,red,red,-1,congruent,s592
1.0,blue,blue,71,congruent,s592
1.0,green,red,82,incongruent,s592
1.0,blue,green,71,incongruent,s592
1.0,blue,blue,71,congruent,s592
1.0,green,blue,82,incongruent,s592
1.0,red,green,89,incongruent,s592
1.0,red,blue,89,incongruent,s592
1.0,red,green,89,incongruent,s592
1.0,blue,blue,71,congruent,s592
1.0,blue,red,71,incongruent,s592
1.0,red,red,89,congruent,s592
1.0,green,green,82,congruent,s592
0.0,blue,blue,89,congruent,s592
1.0,red,red,89,congruent,s592
1.0,red,red,89,congruent,s592
1.0,green,blue,82,incongruent,s592
1.0,green,green,82,congruent,s592
1.0,red,blue,89,incongruent,s592
1.0,red,blue,89,incongruent,s592
1.0,green,red,82,incongruent,s592
1.0,blue,red,71,incongruent,s592
1.0,green,green,82,congruent,s592
1.0,green,blue,82,incongruent,s592
1.0,blue,blue,71,congruent,s592
1.0,green,green,82,congruent,s592
1.0,red,red,89,congruent,s592
1.0,green,red,82,incongruent,s592
1.0,green,green,82,congruent,s592
1.0,blue,blue,71,congruent,s592
1.0,green,blue,82,incongruent,s592
1.0,green,red,82,incongruent,s592
1.0,green,blue,82,incongruent,s592
1.0,red,green,89,incongruent,s593
1.0,green,green,82,congruent,s593
1.0,blue,blue,71,congruent,s593
1.0,red,red,89,congruent,s593
1.0,red,red,89,congruent,s593
1.0,green,green,82,congruent,s593
1.0,blue,green,71,incongruent,s593
1.0,red,red,89,congruent,s593
1.0,green,red,82,incongruent,s593
1.0,blue,green,71,incongruent,s593
1.0,red,blue,89,incongruent,s593
1.0,blue,blue,71,congruent,s593
1.0,blue,green,71,incongruent,s593
1.0,green,green,82,congruent,s593
1.0,red,red,89,congruent,s593
1.0,red,blue,89,incongruent,s593
1.0,red,green,89,incongruent,s593
1.0,red,blue,89,incongruent,s593
1.0,red,red,89,congruent,s593
1.0,red,red,89,congruent,s593
1.0,green,blue,82,incongruent,s593
1.0,blue,blue,71,congruent,s593
1.0,blue,red,71,incongruent,s593
1.0,green,green,82,congruent,s593
1.0,blue,red,71,incongruent,s593
1.0,blue,blue,71,congruent,s593
1.0,blue,red,71,incongruent,s593
1.0,blue,green,71,incongruent,s593
1.0,blue,blue,71,congruent,s593
1.0,green,green,82,congruent,s593
1.0,blue,blue,71,congruent,s593
1.0,blue,blue,71,congruent,s593
1.0,red,red,89,congruent,s593
1.0,red,green,89,incongruent,s593
0.0,green,blue,71,incongruent,s593
1.0,red,blue,89,incongruent,s593
1.0,red,blue,89,incongruent,s593
1.0,red,red,89,congruent,s593
1.0,green,blue,82,incongruent,s593
1.0,red,red,89,congruent,s593
1.0,green,green,82,congruent,s593
1.0,red,red,89,congruent,s593
1.0,green,green,82,congruent,s593
1.0,red,green,89,incongruent,s593
1.0,green,blue,82,incongruent,s593
1.0,green,red,82,incongruent,s593
1.0,red,red,89,congruent,s593
1.0,green,blue,82,incongruent,s593
1.0,red,green,89,incongruent,s593
1.0,red,blue,89,incongruent,s593
1.0,blue,blue,71,congruent,s593
1.0,blue,blue,71,congruent,s593
1.0,red,blue,89,incongruent,s593
1.0,blue,blue,71,congruent,s593
1.0,blue,blue,71,congruent,s593
1.0,blue,green,71,incongruent,s593
1.0,red,red,89,congruent,s593
1.0,green,blue,82,incongruent,s593
1.0,green,blue,82,incongruent,s593
1.0,red,blue,89,incongruent,s593
1.0,red,red,89,congruent,s593
0.0,green,green,71,congruent,s593
1.0,green,red,82,incongruent,s593
1.0,green,green,82,congruent,s593
1.0,green,green,82,congruent,s593
1.0,red,green,89,incongruent,s593
1.0,blue,red,71,incongruent,s593
1.0,green,green,82,congruent,s593
1.0,blue,green,71,incongruent,s593
1.0,green,red,82,incongruent,s593
1.0,green,red,82,incongruent,s593
1.0,red,green,89,incongruent,s593
1.0,blue,blue,71,congruent,s593
1.0,blue,red,71,incongruent,s593
1.0,red,red,89,congruent,s593
1.0,green,green,82,congruent,s593
1.0,green,green,82,congruent,s593
1.0,blue,blue,71,congruent,s593
1.0,red,red,89,congruent,s593
1.0,blue,red,71,incongruent,s593
1.0,blue,blue,71,congruent,s593
1.0,red,green,89,incongruent,s593
1.0,green,red,82,incongruent,s593
1.0,blue,red,71,incongruent,s593
1.0,green,red,82,incongruent,s593
1.0,green,green,82,congruent,s593
1.0,blue,green,71,incongruent,s593
1.0,green,green,82,congruent,s593
1.0,blue,blue,71,congruent,s593
1.0,green,green,82,congruent,s593
1.0,green,red,82,incongruent,s593
1.0,blue,blue,71,congruent,s593
1.0,red,red,89,congruent,s593
1.0,blue,red,71,incongruent,s593
1.0,green,blue,82,incongruent,s593
1.0,blue,green,71,incongruent,s593
0.0,red,red,71,congruent,s594
1.0,green,red,82,incongruent,s594
1.0,green,green,82,congruent,s594
1.0,red,red,89,congruent,s594
1.0,green,green,82,congruent,s594
1.0,blue,blue,71,congruent,s594
1.0,green,green,82,congruent,s594
1.0,blue,red,71,incongruent,s594
1.0,blue,blue,71,congruent,s594
1.0,blue,red,71,incongruent,s594
1.0,blue,green,71,incongruent,s594
1.0,blue,green,71,incongruent,s594
1.0,red,blue,89,incongruent,s594
1.0,green,green,82,congruent,s594
1.0,red,blue,89,incongruent,s594
1.0,green,green,82,congruent,s594
1.0,red,red,89,congruent,s594
1.0,blue,blue,71,congruent,s594
1.0,blue,red,71,incongruent,s594
1.0,green,green,82,congruent,s594
0.0,blue,blue,89,congruent,s594
1.0,red,blue,89,incongruent,s594
1.0,green,blue,82,incongruent,s594
1.0,red,green,89,incongruent,s594
1.0,green,blue,82,incongruent,s594
1.0,blue,blue,71,congruent,s594
1.0,blue,blue,71,congruent,s594
1.0,red,red,89,congruent,s594
1.0,red,red,89,congruent,s594
1.0,blue,blue,71,congruent,s594
1.0,blue,red,71,incongruent,s594
1.0,blue,blue,71,congruent,s594
1.0,blue,red,71,incongruent,s594
1.0,red,green,89,incongruent,s594
1.0,green,red,82,incongruent,s594
0.0,red,red,71,congruent,s594
1.0,red,green,89,incongruent,s594
0.0,blue,blue,82,congruent,s594
1.0,blue,blue,71,congruent,s594
1.0,blue,green,71,incongruent,s594
1.0,green,red,82,incongruent,s594
1.0,red,green,89,incongruent,s594
1.0,green,green,82,congruent,s594
1.0,green,green,82,congruent,s594
1.0,blue,green,71,incongruent,s594
1.0,red,red,89,congruent,s594
0.0,green,red,71,incongruent,s594
1.0,red,red,89,congruent,s594
1.0,red,green,89,incongruent,s594
1.0,green,green,82,congruent,s594
1.0,green,red,82,incongruent,s594
1.0,blue,green,71,incongruent,s594
1.0,red,red,89,congruent,s594
1.0,red,red,89,congruent,s594
1.0,red,red,89,congruent,s594
1.0,green,green,82,congruent,s594
0.0,red,red,71,congruent,s594
0.0,green,blue,89,incongruent,s594
1.0,blue,red,71,incongruent,s594
1.0,green,blue,82,incongruent,s594
1.0,blue,green,71,incongruent,s594
1.0,blue,blue,71,congruent,s594
1.0,green,blue,82,incongruent,s594
0.0,green,green,71,congruent,s594
1.0,red,red,89,congruent,s594
1.0,blue,blue,71,congruent,s594
1.0,green,green,82,congruent,s594
0.0,blue,green,82,incongruent,s594
1.0,green,blue,82,incongruent,s594
1.0,blue,green,71,incongruent,s594
1.0,green,green,82,congruent,s594
1.0,green,blue,82,incongruent,s594
0.0,blue,red,89,incongruent,s594
0.0,red,green,71,incongruent,s594
1.0,blue,blue,71,congruent,s594
1.0,red,red,89,congruent,s594
1.0,red,green,89,incongruent,s594
1.0,blue,blue,71,congruent,s594
1.0,green,green,82,congruent,s594
1.0,red,blue,89,incongruent,s594
0.0,green,green,89,congruent,s594
1.0,red,blue,89,incongruent,s594
1.0,blue,red,71,incongruent,s594
1.0,green,blue,82,incongruent,s594
1.0,red,red,89,congruent,s594
1.0,blue,blue,71,congruent,s594
1.0,red,blue,89,incongruent,s594
1.0,green,green,82,congruent,s594
1.0,red,red,89,congruent,s594
0.0,red,blue,71,incongruent,s594
1.0,red,green,89,incongruent,s594
1.0,blue,blue,71,congruent,s594
1.0,green,red,82,incongruent,s594
1.0,green,red,82,incongruent,s594
1.0,red,blue,89,incongruent,s594
0.0,green,red,71,incongruent,s594
1.0,green,blue,82,incongruent,s595
1.0,red,green,89,incongruent,s595
1.0,red,red,89,congruent,s595
1.0,green,green,82,congruent,s595
1.0,green,blue,82,incongruent,s595
1.0,red,red,89,congruent,s595
1.0,blue,blue,71,congruent,s595
1.0,blue,red,71,incongruent,s595
1.0,blue,blue,71,congruent,s595
1.0,green,red,82,incongruent,s595
1.0,red,green,89,incongruent,s595
1.0,red,green,89,incongruent,s595
1.0,blue,blue,71,congruent,s595
1.0,green,green,82,congruent,s595
1.0,green,red,82,incongruent,s595
1.0,red,red,89,congruent,s595
1.0,green,green,82,congruent,s595
1.0,blue,red,71,incongruent,s595
1.0,red,blue,89,incongruent,s595
1.0,red,red,89,congruent,s595
1.0,blue,green,71,incongruent,s595
1.0,green,red,82,incongruent,s595
1.0,red,green,89,incongruent,s595
1.0,red,blue,89,incongruent,s595
1.0,blue,blue,71,congruent,s595
1.0,blue,red,71,incongruent,s595
1.0,blue,blue,71,congruent,s595
1.0,green,green,82,congruent,s595
1.0,blue,blue,71,congruent,s595
1.0,green,green,82,congruent,s595
1.0,red,red,89,congruent,s595
1.0,red,blue,89,incongruent,s595
1.0,red,red,89,congruent,s595
1.0,red,blue,89,incongruent,s595
1.0,blue,green,71,incongruent,s595
1.0,red,green,89,incongruent,s595
1.0,blue,red,71,incongruent,s595
1.0,green,green,82,congruent,s595
1.0,blue,green,71,incongruent,s595
1.0,green,green,82,congruent,s595
1.0,red,red,89,congruent,s595
1.0,blue,blue,71,congruent,s595
1.0,green,red,82,incongruent,s595
1.0,green,green,82,congruent,s595
1.0,green,green,82,congruent,s595
1.0,green,red,82,incongruent,s595
1.0,green,red,82,incongruent,s595
1.0,red,green,89,incongruent,s595
1.0,blue,green,71,incongruent,s595
1.0,blue,blue,71,congruent,s595
1.0,red,red,89,congruent,s595
1.0,green,green,82,congruent,s595
1.0,red,red,89,congruent,s595
1.0,red,red,89,congruent,s595
1.0,green,blue,82,incongruent,s595
1.0,red,red,89,congruent,s595
1.0,green,blue,82,incongruent,s595
1.0,green,red,82,incongruent,s595
1.0,green,red,82,incongruent,s595
1.0,blue,blue,71,congruent,s595
1.0,blue,green,71,incongruent,s595
1.0,green,green,82,congruent,s595
1.0,blue,blue,71,congruent,s595
1.0,blue,red,71,incongruent,s595
1.0,red,green,89,incongruent,s595
1.0,red,blue,89,incongruent,s595
1.0,green,green,82,congruent,s595
1.0,blue,blue,71,congruent,s595
1.0,green,blue,82,incongruent,s595
1.0,red,red,89,congruent,s595
1.0,red,green,89,incongruent,s595
1.0,green,green,82,congruent,s595
1.0,green,blue,82,incongruent,s595
1.0,blue,blue,71,congruent,s595
1.0,blue,red,71,incongruent,s595
1.0,red,blue,89,incongruent,s595
1.0,red,red,89,congruent,s595
1.0,blue,blue,71,congruent,s595
1.0,red,red,89,congruent,s595
1.0,green,green,82,congruent,s595
1.0,blue,blue,71,congruent,s595
1.0,green,blue,82,incongruent,s595
1.0,blue,red,71,incongruent,s595
1.0,red,blue,89,incongruent,s595
1.0,blue,green,71,incongruent,s595
1.0,red,red,89,congruent,s595
1.0,blue,red,71,incongruent,s595
1.0,blue,blue,71,congruent,s595
1.0,green,green,82,congruent,s595
1.0,red,red,89,congruent,s595
1.0,green,green,82,congruent,s595
1.0,blue,green,71,incongruent,s595
1.0,blue,green,71,incongruent,s595
1.0,green,blue,82,incongruent,s595
1.0,blue,blue,71,congruent,s595
1.0,red,blue,89,incongruent,s595
1.0,green,red,82,incongruent,s596
1.0,green,green,82,congruent,s596
1.0,blue,red,71,incongruent,s596
1.0,green,red,82,incongruent,s596
1.0,green,green,82,congruent,s596
1.0,blue,blue,71,congruent,s596
1.0,blue,blue,71,congruent,s596
1.0,blue,blue,71,congruent,s596
1.0,blue,blue,71,congruent,s596
1.0,green,red,82,incongruent,s596
1.0,red,green,89,incongruent,s596
1.0,blue,green,71,incongruent,s596
1.0,green,blue,82,incongruent,s596
1.0,red,red,89,congruent,s596
1.0,red,blue,89,incongruent,s596
1.0,red,red,89,congruent,s596
1.0,green,green,82,congruent,s596
1.0,green,green,82,congruent,s596
1.0,red,red,89,congruent,s596
1.0,blue,green,71,incongruent,s596
1.0,blue,green,71,incongruent,s596
1.0,red,green,89,incongruent,s596
1.0,green,green,82,congruent,s596
1.0,green,blue,82,incongruent,s596
1.0,blue,red,71,incongruent,s596
1.0,red,blue,89,incongruent,s596
1.0,blue,blue,71,congruent,s596
1.0,blue,blue,71,congruent,s596
1.0,green,blue,82,incongruent,s596
1.0,green,green,82,congruent,s596
1.0,blue,blue,71,congruent,s596
1.0,blue,red,71,incongruent,s596
1.0,green,green,82,congruent,s596
1.0,red,green,89,incongruent,s596
1.0,green,red,82,incongruent,s596
1.0,red,blue,89,incongruent,s596
1.0,green,green,82,congruent,s596
1.0,green,green,82,congruent,s596
1.0,green,red,82,incongruent,s596
1.0,red,red,89,congruent,s596
1.0,blue,blue,71,congruent,s596
1.0,red,green,89,incongruent,s596
1.0,red,blue,89,incongruent,s596
1.0,blue,blue,71,congruent,s596
1.0,green,blue,82,incongruent,s596
1.0,blue,green,71,incongruent,s596
1.0,green,red,82,incongruent,s596
1.0,green,red,82,incongruent,s596
1.0,red,red,89,congruent,s596
1.0,blue,green,71,incongruent,s596
1.0,green,green,82,congruent,s596
1.0,blue,blue,71,congruent,s596
1.0,blue,blue,71,congruent,s596
1.0,red,red,89,congruent,s596
1.0,blue,blue,71,congruent,s596
1.0,red,blue,89,incongruent,s596
1.0,green,green,82,congruent,s596
1.0,green,blue,82,incongruent,s596
1.0,red,green,89,incongruent,s596
1.0,red,blue,89,incongruent,s596
1.0,blue,red,71,incongruent,s596
1.0,green,green,82,congruent,s596
1.0,red,blue,89,incongruent,s596
1.0,green,green,82,congruent,s596
1.0,red,red,89,congruent,s596
1.0,green,green,82,congruent,s596
1.0,blue,green,71,incongruent,s596
1.0,red,red,89,congruent,s596
1.0,red,red,89,congruent,s596
1.0,green,red,82,incongruent,s596
1.0,blue,red,71,incongruent,s596
1.0,blue,red,71,incongruent,s596
1.0,blue,green,71,incongruent,s596
1.0,blue,blue,71,congruent,s596
1.0,blue,blue,71,congruent,s596
1.0,blue,blue,71,congruent,s596
1.0,green,green,82,congruent,s596
1.0,red,red,89,congruent,s596
1.0,green,blue,82,incongruent,s596
1.0,green,green,82,congruent,s596
1.0,red,green,89,incongruent,s596
1.0,red,blue,89,incongruent,s596
0.0,green,blue,71,incongruent,s596
1.0,red,red,89,congruent,s596
1.0,red,green,89,incongruent,s596
1.0,red,red,89,congruent,s596
1.0,red,red,89,congruent,s596
0.0,blue,green,82,incongruent,s596
1.0,blue,red,71,incongruent,s596
1.0,blue,red,71,incongruent,s596
1.0,red,red,89,congruent,s596
1.0,red,red,89,congruent,s596
1.0,green,blue,82,incongruent,s596
1.0,red,red,89,congruent,s596
1.0,red,green,89,incongruent,s596
1.0,blue,blue,71,congruent,s596
1.0,blue,red,71,incongruent,s597
1.0,green,green,82,congruent,s597
1.0,blue,blue,71,congruent,s597
1.0,blue,blue,71,congruent,s597
1.0,green,green,82,congruent,s597
1.0,blue,blue,71,congruent,s597
0.0,green,red,89,incongruent,s597
1.0,green,green,82,congruent,s597
1.0,red,green,89,incongruent,s597
1.0,blue,green,71,incongruent,s597
1.0,green,blue,82,incongruent,s597
1.0,green,green,82,congruent,s597
1.0,red,blue,89,incongruent,s597
1.0,red,red,89,congruent,s597
1.0,green,green,82,congruent,s597
1.0,blue,green,71,incongruent,s597
1.0,red,blue,89,incongruent,s597
1.0,blue,green,71,incongruent,s597
1.0,red,red,89,congruent,s597
1.0,blue,blue,71,congruent,s597
1.0,green,blue,82,incongruent,s597
1.0,blue,blue,71,congruent,s597
1.0,red,blue,89,incongruent,s597
1.0,red,red,89,congruent,s597
1.0,green,red,82,incongruent,s597
1.0,red,red,89,congruent,s597
1.0,red,green,89,incongruent,s597
1.0,blue,red,71,incongruent,s597
1.0,red,red,89,congruent,s597
1.0,red,red,89,congruent,s597
1.0,blue,blue,71,congruent,s597
1.0,green,green,82,congruent,s597
1.0,red,red,89,congruent,s597
1.0,red,blue,89,incongruent,s597
1.0,red,green,89,incongruent,s597
0.0,green,red,71,incongruent,s597
1.0,blue,green,71,incongruent,s597
1.0,green,green,82,congruent,s597
1.0,red,green,89,incongruent,s597
1.0,blue,blue,71,congruent,s597
1.0,blue,blue,71,congruent,s597
1.0,green,green,82,congruent,s597
1.0,green,green,82,congruent,s597
0.0,blue,red,89,incongruent,s597
1.0,blue,green,71,incongruent,s597
1.0,red,blue,89,incongruent,s597
1.0,red,red,89,congruent,s597
1.0,green,red,82,incongruent,s597
1.0,red,blue,89,incongruent,s597
1.0,green,blue,82,incongruent,s597
1.0,green,green,82,congruent,s597
1.0,red,red,89,congruent,s597
1.0,blue,green,71,incongruent,s597
1.0,blue,blue,71,congruent,s597
1.0,green,green,82,congruent,s597
1.0,blue,green,71,incongruent,s597
1.0,green,green,82,congruent,s597
1.0,green,blue,82,incongruent,s597
1.0,green,red,82,incongruent,s597
1.0,red,green,89,incongruent,s597
1.0,blue,blue,71,congruent,s597
1.0,blue,blue,71,congruent,s597
1.0,green,red,82,incongruent,s597
0.0,green,green,89,congruent,s597
0.0,red,red,71,congruent,s597
0.0,blue,red,89,incongruent,s597
1.0,green,red,82,incongruent,s597
1.0,blue,blue,71,congruent,s597
1.0,green,blue,82,incongruent,s597
1.0,green,red,82,incongruent,s597
1.0,green,blue,82,incongruent,s597
1.0,blue,red,71,incongruent,s597
1.0,red,red,89,congruent,s597
1.0,blue,red,71,incongruent,s597
1.0,red,red,89,congruent,s597
1.0,red,red,89,congruent,s597
1.0,blue,blue,71,congruent,s597
1.0,green,green,82,congruent,s597
1.0,red,red,89,congruent,s597
1.0,blue,red,71,incongruent,s597
1.0,red,red,89,congruent,s597
1.0,red,green,89,incongruent,s597
1.0,red,blue,89,incongruent,s597
1.0,red,green,89,incongruent,s597
1.0,blue,red,71,incongruent,s597
1.0,blue,blue,71,congruent,s597
1.0,blue,green,71,incongruent,s597
1.0,green,green,82,congruent,s597
1.0,green,green,82,congruent,s597
1.0,red,red,89,congruent,s597
1.0,red,blue,89,incongruent,s597
1.0,blue,blue,71,congruent,s597
1.0,blue,blue,71,congruent,s597
1.0,green,blue,82,incongruent,s597
0.0,red,green,71,incongruent,s597
0.0,green,blue,71,incongruent,s597
1.0,red,red,89,congruent,s598
1.0,blue,red,71,incongruent,s598
1.0,green,green,82,congruent,s598
1.0,red,red,89,congruent,s598
1.0,red,red,89,congruent,s598
1.0,red,red,89,congruent,s598
1.0,blue,blue,71,congruent,s598
1.0,green,red,82,incongruent,s598
1.0,blue,blue,71,congruent,s598
1.0,blue,green,71,incongruent,s598
1.0,green,red,82,incongruent,s598
1.0,green,red,82,incongruent,s598
1.0,blue,red,71,incongruent,s598
1.0,green,green,82,congruent,s598
1.0,red,green,89,incongruent,s598
1.0,red,red,89,congruent,s598
1.0,blue,blue,71,congruent,s598
1.0,green,green,82,congruent,s598
1.0,green,blue,82,incongruent,s598
1.0,red,red,89,congruent,s598
1.0,red,red,89,congruent,s598
1.0,green,blue,82,incongruent,s598
1.0,red,green,89,incongruent,s598
1.0,green,blue,82,incongruent,s598
0.0,blue,red,89,incongruent,s598
1.0,blue,blue,71,congruent,s598
1.0,blue,blue,71,congruent,s598
1.0,blue,blue,71,congruent,s598
1.0,blue,blue,71,congruent,s598
1.0,green,green,82,congruent,s598
0.0,blue,red,89,incongruent,s598
1.0,green,green,82,congruent,s598
1.0,green,blue,82,incongruent,s598
1.0,red,green,89,incongruent,s598
1.0,blue,green,71,incongruent,s598
1.0,green,green,82,congruent,s598
1.0,red,green,89,incongruent,s598
1.0,green,green,82,congruent,s598
1.0,red,red,89,congruent,s598
1.0,red,green,89,incongruent,s598
1.0,blue,red,71,incongruent,s598
1.0,red,green,89,incongruent,s598
1.0,red,red,89,congruent,s598
1.0,blue,blue,71,congruent,s598
1.0,red,blue,89,incongruent,s598
1.0,red,red,89,congruent,s598
1.0,blue,red,71,incongruent,s598
1.0,blue,blue,71,congruent,s598
1.0,blue,green,71,incongruent,s598
1.0,red,red,89,congruent,s598
1.0,blue,green,71,incongruent,s598
1.0,green,blue,82,incongruent,s598
1.0,blue,blue,71,congruent,s598
1.0,green,green,82,congruent,s598
1.0,blue,blue,71,congruent,s598
1.0,red,red,89,congruent,s598
1.0,green,green,82,congruent,s598
1.0,red,green,89,incongruent,s598
1.0,green,blue,82,incongruent,s598
1.0,red,blue,89,incongruent,s598
1.0,red,green,89,incongruent,s598
1.0,blue,blue,71,congruent,s598
1.0,blue,green,71,incongruent,s598
1.0,red,red,89,congruent,s598
1.0,red,red,89,congruent,s598
1.0,red,red,89,congruent,s598
1.0,green,green,82,congruent,s598
1.0,green,blue,82,incongruent,s598
1.0,green,blue,82,incongruent,s598
1.0,green,red,82,incongruent,s598
1.0,blue,blue,71,congruent,s598
1.0,blue,green,71,incongruent,s598
1.0,red,blue,89,incongruent,s598
1.0,red,blue,89,incongruent,s598
1.0,blue,blue,71,congruent,s598
1.0,green,green,82,congruent,s598
1.0,red,blue,89,incongruent,s598
1.0,red,red,89,congruent,s598
1.0,green,green,82,congruent,s598
1.0,green,red,82,incongruent,s598
1.0,blue,blue,71,congruent,s598
1.0,blue,green,71,incongruent,s598
1.0,red,blue,89,incongruent,s598
1.0,blue,red,71,incongruent,s598
1.0,green,green,82,congruent,s598
1.0,green,green,82,congruent,s598
1.0,green,red,82,incongruent,s598
1.0,green,green,82,congruent,s598
1.0,green,green,82,congruent,s598
1.0,green,red,82,incongruent,s598
1.0,green,red,82,incongruent,s598
1.0,blue,blue,71,congruent,s598
1.0,red,blue,89,incongruent,s598
1.0,blue,red,71,incongruent,s598
1.0,red,blue,89,incongruent,s598
1.0,blue,green,71,incongruent,s598
1.0,red,blue,89,incongruent,s599
1.0,green,green,82,congruent,s599
1.0,blue,green,71,incongruent,s599
1.0,red,blue,89,incongruent,s599
1.0,green,green,82,congruent,s599
1.0,green,green,82,congruent,s599
1.0,blue,blue,71,congruent,s599
1.0,green,green,82,congruent,s599
1.0,red,red,89,congruent,s599
1.0,red,blue,89,incongruent,s599
1.0,blue,green,71,incongruent,s599
1.0,red,blue,89,incongruent,s599
1.0,green,blue,82,incongruent,s599
1.0,blue,blue,71,congruent,s599
1.0,blue,red,71,incongruent,s599
1.0,blue,blue,71,congruent,s599
1.0,blue,blue,71,congruent,s599
1.0,green,green,82,congruent,s599
1.0,red,red,89,congruent,s599
1.0,green,red,82,incongruent,s599
1.0,green,blue,82,incongruent,s599
1.0,red,blue,89,incongruent,s599
1.0,red,red,89,congruent,s599
1.0,green,red,82,incongruent,s599
1.0,green,red,82,incongruent,s599
1.0,red,green,89,incongruent,s599
1.0,red,red,89,congruent,s599
1.0,red,red,89,congruent,s599
1.0,green,blue,82,incongruent,s599
1.0,red,red,89,congruent,s599
1.0,green,green,82,congruent,s599
1.0,green,blue,82,incongruent,s599
1.0,blue,blue,71,congruent,s599
1.0,green,blue,82,incongruent,s599
1.0,green,blue,82,incongruent,s599
1.0,blue,green,71,incongruent,s599
1.0,green,green,82,congruent,s599
1.0,red,red,89,congruent,s599
1.0,red,green,89,incongruent,s599
1.0,green,green,82,congruent,s599
1.0,green,green,82,congruent,s599
1.0,blue,green,71,incongruent,s599
1.0,blue,red,71,incongruent,s599
1.0,blue,blue,71,congruent,s599
1.0,red,green,89,incongruent,s599
1.0,red,blue,89,incongruent,s599
1.0,blue,red,71,incongruent,s599
1.0,red,green,89,incongruent,s599
1.0,blue,blue,71,congruent,s599
1.0,blue,red,71,incongruent,s599
1.0,red,red,89,congruent,s599
1.0,red,red,89,congruent,s599
1.0,green,green,82,congruent,s599
1.0,red,red,89,congruent,s599
1.0,red,red,89,congruent,s599
1.0,red,green,89,incongruent,s599
1.0,blue,blue,71,congruent,s599
1.0,green,red,82,incongruent,s599
1.0,red,green,89,incongruent,s599
1.0,green,red,82,incongruent,s599
1.0,red,green,89,incongruent,s599
1.0,red,red,89,congruent,s599
1.0,blue,red,71,incongruent,s599
1.0,blue,blue,71,congruent,s599
1.0,green,green,82,congruent,s599
1.0,blue,blue,71,congruent,s599
1.0,blue,green,71,incongruent,s599
1.0,blue,blue,71,congruent,s599
1.0,blue,blue,71,congruent,s599
1.0,red,blue,89,incongruent,s599
1.0,green,red,82,incongruent,s599
1.0,blue,red,71,incongruent,s599
1.0,blue,green,71,incongruent,s599
1.0,blue,blue,71,congruent,s599
1.0,green,green,82,congruent,s599
1.0,blue,blue,71,congruent,s599
1.0,red,red,89,congruent,s599
1.0,green,green,82,congruent,s599
1.0,red,green,89,incongruent,s599
1.0,green,green,82,congruent,s599
1.0,green,blue,82,incongruent,s599
1.0,blue,red,71,incongruent,s599
1.0,green,blue,82,incongruent,s599
