choice,large_amount,later_delay,small_amount,response_time,rt_nan,worker_id
larger_later,66.0,145.0,20.0,1.362,0,s584
smaller_sooner,30.0,23.0,20.0,1.524,0,s584
larger_later,32.0,57.0,20.0,1.233,0,s584
smaller_sooner,27.0,91.0,20.0,0.893,0,s584
larger_later,43.0,120.0,20.0,1.402,0,s584
larger_later,75.0,60.0,20.0,2.002,0,s584
smaller_sooner,34.0,176.0,20.0,0.962,0,s584
larger_later,24.0,38.0,20.0,1.204,0,s584
larger_later,82.0,74.0,20.0,2.53,0,s584
larger_later,58.0,53.0,20.0,2.126,0,s584
larger_later,54.0,23.0,20.0,4.138,0,s584
larger_later,41.0,55.0,20.0,1.624,0,s584
larger_later,77.0,142.0,20.0,0.978,0,s584
smaller_sooner,25.0,108.0,20.0,1.383,0,s584
smaller_sooner,33.0,163.0,20.0,1.476,0,s584
larger_later,29.0,75.0,20.0,2.817,0,s584
larger_later,45.0,157.0,20.0,2.9,0,s584
larger_later,31.0,74.0,20.0,2.803,0,s584
larger_later,80.0,39.0,20.0,0.796,0,s584
smaller_sooner,22.0,21.0,20.0,1.278,0,s584
smaller_sooner,52.0,139.0,20.0,1.741,0,s584
larger_later,54.0,126.0,20.0,1.67,0,s584
smaller_sooner,23.0,176.0,20.0,0.897,0,s584
larger_later,24.0,87.0,20.0,1.015,0,s584
smaller_sooner,36.0,140.0,20.0,1.494,0,s584
smaller_sooner,35.0,171.0,20.0,2.191,0,s584
larger_later,34.0,43.0,20.0,1.589,0,s584
smaller_sooner,74.0,121.0,20.0,1.531,0,s585
smaller_sooner,45.0,107.0,20.0,1.318,0,s585
larger_later,77.0,24.0,20.0,1.296,0,s585
smaller_sooner,39.0,161.0,20.0,1.43,0,s585
smaller_sooner,62.0,180.0,20.0,1.175,0,s585
smaller_sooner,24.0,139.0,20.0,1.537,0,s585
larger_later,58.0,72.0,20.0,1.86,0,s585
larger_later,56.0,93.0,20.0,2.721,0,s585
larger_later,45.0,26.0,20.0,1.51,0,s585
smaller_sooner,23.0,42.0,20.0,2.095,0,s585
larger_later,50.0,41.0,20.0,1.587,0,s585
smaller_sooner,25.0,176.0,20.0,1.686,0,s585
larger_later,54.0,22.0,20.0,1.253,0,s585
smaller_sooner,29.0,44.0,20.0,2.115,0,s585
smaller_sooner,24.0,89.0,20.0,1.388,0,s585
smaller_sooner,23.0,77.0,20.0,0.886,0,s585
smaller_sooner,27.0,130.0,20.0,0.886,0,s585
smaller_sooner,23.0,134.0,20.0,1.067,0,s585
larger_later,55.0,107.0,20.0,2.923,0,s585
larger_later,44.0,143.0,20.0,2.552,0,s585
smaller_sooner,23.0,110.0,20.0,1.312,0,s585
smaller_sooner,65.0,156.0,20.0,2.404,0,s585
smaller_sooner,22.0,27.0,20.0,2.033,0,s585
larger_later,50.0,59.0,20.0,1.715,0,s585
larger_later,85.0,129.0,20.0,2.874,0,s585
larger_later,66.0,58.0,20.0,2.749,0,s585
larger_later,49.0,172.0,20.0,2.944,0,s585
larger_later,73.0,44.0,20.0,1.906,0,s585
larger_later,58.0,73.0,20.0,1.931,0,s585
larger_later,71.0,76.0,20.0,1.237,0,s585
larger_later,67.0,74.0,20.0,1.205,0,s585
smaller_sooner,29.0,58.0,20.0,1.702,0,s585
larger_later,39.0,104.0,20.0,1.411,0,s585
larger_later,33.0,103.0,20.0,2.777,0,s585
larger_later,33.0,78.0,20.0,1.247,0,s585
larger_later,74.0,52.0,20.0,1.456,0,s585
smaller_sooner,28.0,132.0,20.0,1.565,0,s585
smaller_sooner,28.0,59.0,20.0,1.357,0,s585
smaller_sooner,28.0,163.0,20.0,0.916,0,s585
larger_later,32.0,74.0,20.0,2.915,0,s585
larger_later,57.0,89.0,20.0,2.224,0,s585
larger_later,70.0,108.0,20.0,1.519,0,s585
larger_later,72.0,95.0,20.0,1.95,0,s585
larger_later,30.0,36.0,20.0,2.639,0,s585
larger_later,41.0,129.0,20.0,1.37,0,s585
larger_later,78.0,129.0,20.0,1.961,0,s585
larger_later,71.0,88.0,20.0,0.87,0,s585
larger_later,65.0,159.0,20.0,1.122,0,s585
smaller_sooner,24.0,125.0,20.0,1.153,0,s585
larger_later,58.0,36.0,20.0,1.487,0,s585
larger_later,63.0,37.0,20.0,1.234,0,s585
larger_later,75.0,41.0,20.0,0.828,0,s585
larger_later,45.0,72.0,20.0,1.372,0,s585
smaller_sooner,25.0,74.0,20.0,1.815,0,s585
larger_later,65.0,137.0,20.0,1.328,0,s585
larger_later,49.0,140.0,20.0,1.617,0,s585
larger_later,67.0,103.0,20.0,1.129,0,s585
larger_later,69.0,172.0,20.0,1.297,0,s585
larger_later,66.0,71.0,20.0,1.153,0,s585
larger_later,71.0,176.0,20.0,0.875,0,s585
smaller_sooner,31.0,76.0,20.0,2.583,0,s585
larger_later,43.0,19.0,20.0,1.218,0,s585
larger_later,60.0,124.0,20.0,1.747,0,s585
smaller_sooner,27.0,142.0,20.0,1.557,0,s585
smaller_sooner,25.0,70.0,20.0,1.037,0,s585
larger_later,44.0,92.0,20.0,1.807,0,s585
larger_later,41.0,27.0,20.0,1.585,0,s585
larger_later,64.0,89.0,20.0,0.949,0,s585
larger_later,78.0,108.0,20.0,0.855,0,s585
larger_later,80.0,145.0,20.0,0.877,0,s585
smaller_sooner,41.0,174.0,20.0,1.802,0,s585
smaller_sooner,42.0,145.0,20.0,1.832,0,s585
larger_later,36.0,114.0,20.0,2.153,0,s585
larger_later,58.0,55.0,20.0,1.327,0,s585
larger_later,81.0,58.0,20.0,0.863,0,s585
smaller_sooner,32.0,111.0,20.0,2.769,0,s585
smaller_sooner,25.0,141.0,20.0,1.609,0,s585
larger_later,67.0,23.0,20.0,2.534,0,s585
larger_later,77.0,161.0,20.0,1.805,0,s585
larger_later,55.0,163.0,20.0,2.134,0,s585
larger_later,40.0,159.0,20.0,2.746,0,s585
larger_later,76.0,161.0,20.0,1.396,0,s585
larger_later,48.0,128.0,20.0,2.838,0,s585
larger_later,39.0,95.0,20.0,2.124,0,s585
larger_later,83.0,105.0,20.0,1.819,0,s585
larger_later,67.0,41.0,20.0,0.986,0,s585
larger_later,56.0,172.0,20.0,1.674,0,s585
smaller_sooner,28.0,123.0,20.0,2.609,0,s585
larger_later,50.0,129.0,20.0,1.17,0,s585
smaller_sooner,23.0,61.0,20.0,1.387,0,s585
larger_later,79.0,92.0,20.0,1.01,0,s585
larger_later,61.0,141.0,20.0,0.973,0,s585
larger_later,43.0,38.0,20.0,1.949,0,s585
larger_later,66.0,145.0,20.0,0.844,0,s585
larger_later,30.0,23.0,20.0,1.91,0,s585
smaller_sooner,32.0,57.0,20.0,2.728,0,s585
smaller_sooner,27.0,91.0,20.0,1.393,0,s585
larger_later,43.0,120.0,20.0,2.005,0,s585
larger_later,75.0,60.0,20.0,0.865,0,s585
smaller_sooner,34.0,176.0,20.0,1.173,0,s585
smaller_sooner,24.0,38.0,20.0,1.33,0,s585
larger_later,82.0,74.0,20.0,0.874,0,s585
larger_later,58.0,53.0,20.0,1.358,0,s585
larger_later,54.0,23.0,20.0,1.166,0,s585
larger_later,41.0,55.0,20.0,2.324,0,s585
larger_later,77.0,142.0,20.0,1.487,0,s585
smaller_sooner,25.0,108.0,20.0,1.595,0,s585
smaller_sooner,33.0,163.0,20.0,1.967,0,s585
smaller_sooner,29.0,75.0,20.0,1.005,0,s585
larger_later,45.0,157.0,20.0,2.286,0,s585
smaller_sooner,31.0,74.0,20.0,2.824,0,s585
larger_later,80.0,39.0,20.0,1.66,0,s585
smaller_sooner,22.0,21.0,20.0,1.787,0,s585
larger_later,52.0,139.0,20.0,0.826,0,s585
larger_later,54.0,126.0,20.0,2.227,0,s585
smaller_sooner,23.0,176.0,20.0,2.271,0,s585
smaller_sooner,24.0,87.0,20.0,1.429,0,s585
larger_later,36.0,140.0,20.0,2.981,0,s585
smaller_sooner,35.0,171.0,20.0,1.878,0,s585
larger_later,34.0,43.0,20.0,1.695,0,s585
smaller_sooner,79.0,92.0,20.0,2.456,0,s586
smaller_sooner,61.0,141.0,20.0,1.6,0,s586
smaller_sooner,43.0,38.0,20.0,2.728,0,s586
smaller_sooner,66.0,145.0,20.0,1.604,0,s586
smaller_sooner,30.0,23.0,20.0,2.15,0,s586
smaller_sooner,32.0,57.0,20.0,2.831,0,s586
smaller_sooner,27.0,91.0,20.0,1.152,0,s586
smaller_sooner,43.0,120.0,20.0,1.538,0,s586
smaller_sooner,75.0,60.0,20.0,1.04,0,s586
smaller_sooner,34.0,176.0,20.0,1.085,0,s586
smaller_sooner,24.0,38.0,20.0,1.526,0,s586
smaller_sooner,82.0,74.0,20.0,0.62,0,s586
smaller_sooner,58.0,53.0,20.0,1.506,0,s586
smaller_sooner,54.0,23.0,20.0,0.991,0,s586
smaller_sooner,41.0,55.0,20.0,2.431,0,s586
smaller_sooner,77.0,142.0,20.0,2.011,0,s586
smaller_sooner,25.0,108.0,20.0,1.338,0,s586
smaller_sooner,33.0,163.0,20.0,1.324,0,s586
smaller_sooner,29.0,75.0,20.0,0.716,0,s586
smaller_sooner,45.0,157.0,20.0,1.007,0,s586
smaller_sooner,31.0,74.0,20.0,1.513,0,s586
smaller_sooner,80.0,39.0,20.0,2.119,0,s586
smaller_sooner,22.0,21.0,20.0,1.753,0,s586
smaller_sooner,52.0,139.0,20.0,1.753,0,s586
smaller_sooner,54.0,126.0,20.0,0.786,0,s586
smaller_sooner,23.0,176.0,20.0,0.777,0,s586
smaller_sooner,24.0,87.0,20.0,1.427,0,s586
smaller_sooner,36.0,140.0,20.0,0.676,0,s586
smaller_sooner,35.0,171.0,20.0,0.561,0,s586
smaller_sooner,34.0,43.0,20.0,0.608,0,s586
smaller_sooner,74.0,121.0,20.0,0.961,0,s586
smaller_sooner,45.0,107.0,20.0,1.106,0,s586
smaller_sooner,77.0,24.0,20.0,1.193,0,s586
smaller_sooner,39.0,161.0,20.0,1.312,0,s586
smaller_sooner,62.0,180.0,20.0,0.994,0,s586
smaller_sooner,24.0,139.0,20.0,0.602,0,s586
smaller_sooner,58.0,72.0,20.0,0.697,0,s586
smaller_sooner,56.0,93.0,20.0,0.694,0,s586
smaller_sooner,45.0,26.0,20.0,1.798,0,s586
smaller_sooner,23.0,42.0,20.0,0.877,0,s586
smaller_sooner,50.0,41.0,20.0,1.542,0,s586
smaller_sooner,25.0,176.0,20.0,0.773,0,s586
smaller_sooner,54.0,22.0,20.0,1.043,0,s586
smaller_sooner,29.0,44.0,20.0,0.811,0,s586
smaller_sooner,24.0,89.0,20.0,0.718,0,s586
smaller_sooner,23.0,77.0,20.0,0.528,0,s586
smaller_sooner,27.0,130.0,20.0,1.054,0,s586
smaller_sooner,23.0,134.0,20.0,0.536,0,s586
smaller_sooner,55.0,107.0,20.0,1.308,0,s586
smaller_sooner,44.0,143.0,20.0,0.452,0,s586
smaller_sooner,23.0,110.0,20.0,0.658,0,s586
smaller_sooner,65.0,156.0,20.0,0.735,0,s586
smaller_sooner,22.0,27.0,20.0,1.505,0,s586
smaller_sooner,50.0,59.0,20.0,3.054,0,s586
smaller_sooner,85.0,129.0,20.0,1.252,0,s586
smaller_sooner,66.0,58.0,20.0,0.667,0,s586
smaller_sooner,49.0,172.0,20.0,1.357,0,s586
smaller_sooner,73.0,44.0,20.0,0.648,0,s586
smaller_sooner,58.0,73.0,20.0,0.833,0,s586
smaller_sooner,71.0,76.0,20.0,0.571,0,s586
smaller_sooner,67.0,74.0,20.0,1.056,0,s586
smaller_sooner,29.0,58.0,20.0,1.389,0,s586
smaller_sooner,39.0,104.0,20.0,2.232,0,s586
smaller_sooner,33.0,103.0,20.0,1.217,0,s586
smaller_sooner,33.0,78.0,20.0,0.8,0,s586
smaller_sooner,74.0,52.0,20.0,1.609,0,s586
smaller_sooner,28.0,132.0,20.0,1.251,0,s586
smaller_sooner,28.0,59.0,20.0,0.746,0,s586
smaller_sooner,28.0,163.0,20.0,1.72,0,s586
smaller_sooner,32.0,74.0,20.0,0.647,0,s586
smaller_sooner,57.0,89.0,20.0,1.84,0,s586
smaller_sooner,70.0,108.0,20.0,0.743,0,s586
smaller_sooner,72.0,95.0,20.0,0.507,0,s586
smaller_sooner,30.0,36.0,20.0,0.936,0,s586
smaller_sooner,41.0,129.0,20.0,2.558,0,s586
smaller_sooner,78.0,129.0,20.0,0.64,0,s586
smaller_sooner,71.0,88.0,20.0,0.683,0,s586
smaller_sooner,65.0,159.0,20.0,1.082,0,s586
smaller_sooner,24.0,125.0,20.0,0.804,0,s586
smaller_sooner,58.0,36.0,20.0,1.487,0,s586
smaller_sooner,63.0,37.0,20.0,0.624,0,s586
smaller_sooner,75.0,41.0,20.0,1.235,0,s586
smaller_sooner,45.0,72.0,20.0,1.868,0,s586
smaller_sooner,25.0,74.0,20.0,1.725,0,s586
smaller_sooner,65.0,137.0,20.0,1.142,0,s586
smaller_sooner,49.0,140.0,20.0,1.06,0,s586
smaller_sooner,67.0,103.0,20.0,0.941,0,s586
smaller_sooner,69.0,172.0,20.0,0.659,0,s586
smaller_sooner,66.0,71.0,20.0,0.899,0,s586
smaller_sooner,71.0,176.0,20.0,0.757,0,s586
smaller_sooner,31.0,76.0,20.0,1.095,0,s586
smaller_sooner,43.0,19.0,20.0,0.552,0,s586
smaller_sooner,60.0,124.0,20.0,1.577,0,s586
smaller_sooner,27.0,142.0,20.0,1.219,0,s586
smaller_sooner,25.0,70.0,20.0,0.898,0,s586
smaller_sooner,44.0,92.0,20.0,1.697,0,s586
smaller_sooner,41.0,27.0,20.0,0.671,0,s586
smaller_sooner,64.0,89.0,20.0,0.745,0,s586
smaller_sooner,78.0,108.0,20.0,1.489,0,s586
smaller_sooner,80.0,145.0,20.0,1.349,0,s586
smaller_sooner,41.0,174.0,20.0,1.027,0,s586
smaller_sooner,42.0,145.0,20.0,0.639,0,s586
smaller_sooner,36.0,114.0,20.0,1.17,0,s586
smaller_sooner,58.0,55.0,20.0,0.764,0,s586
smaller_sooner,81.0,58.0,20.0,2.434,0,s586
smaller_sooner,32.0,111.0,20.0,0.729,0,s586
smaller_sooner,25.0,141.0,20.0,1.241,0,s586
smaller_sooner,67.0,23.0,20.0,0.88,0,s586
smaller_sooner,77.0,161.0,20.0,1.192,0,s586
smaller_sooner,55.0,163.0,20.0,1.024,0,s586
smaller_sooner,40.0,159.0,20.0,2.514,0,s586
smaller_sooner,76.0,161.0,20.0,1.073,0,s586
smaller_sooner,48.0,128.0,20.0,0.986,0,s586
smaller_sooner,39.0,95.0,20.0,1.62,0,s586
smaller_sooner,83.0,105.0,20.0,0.673,0,s586
smaller_sooner,67.0,41.0,20.0,3.266,0,s586
smaller_sooner,56.0,172.0,20.0,1.236,0,s586
smaller_sooner,28.0,123.0,20.0,1.189,0,s586
smaller_sooner,50.0,129.0,20.0,2.038,0,s586
smaller_sooner,23.0,61.0,20.0,1.902,0,s586
smaller_sooner,31.0,76.0,20.0,1.368,0,s587
larger_later,43.0,19.0,20.0,1.452,0,s587
smaller_sooner,60.0,124.0,20.0,0.983,0,s587
smaller_sooner,27.0,142.0,20.0,1.165,0,s587
smaller_sooner,25.0,70.0,20.0,1.623,0,s587
smaller_sooner,44.0,92.0,20.0,1.289,0,s587
smaller_sooner,41.0,27.0,20.0,1.834,0,s587
smaller_sooner,64.0,89.0,20.0,1.59,0,s587
smaller_sooner,78.0,108.0,20.0,1.139,0,s587
smaller_sooner,80.0,145.0,20.0,0.859,0,s587
smaller_sooner,41.0,174.0,20.0,0.93,0,s587
smaller_sooner,42.0,145.0,20.0,0.805,0,s587
smaller_sooner,36.0,114.0,20.0,0.889,0,s587
smaller_sooner,58.0,55.0,20.0,1.083,0,s587
smaller_sooner,81.0,58.0,20.0,1.192,0,s587
smaller_sooner,32.0,111.0,20.0,0.897,0,s587
smaller_sooner,25.0,141.0,20.0,0.877,0,s587
larger_later,67.0,23.0,20.0,1.147,0,s587
smaller_sooner,77.0,161.0,20.0,0.796,0,s587
smaller_sooner,55.0,163.0,20.0,0.907,0,s587
smaller_sooner,40.0,159.0,20.0,1.089,0,s587
smaller_sooner,76.0,161.0,20.0,1.278,0,s587
smaller_sooner,48.0,128.0,20.0,0.981,0,s587
smaller_sooner,39.0,95.0,20.0,1.191,0,s587
smaller_sooner,83.0,105.0,20.0,1.114,0,s587
larger_later,67.0,41.0,20.0,1.784,0,s587
smaller_sooner,56.0,172.0,20.0,1.034,0,s587
smaller_sooner,28.0,123.0,20.0,0.848,0,s587
smaller_sooner,50.0,129.0,20.0,0.826,0,s587
smaller_sooner,23.0,61.0,20.0,0.939,0,s587
larger_later,79.0,92.0,20.0,1.894,0,s587
smaller_sooner,61.0,141.0,20.0,0.991,0,s587
larger_later,43.0,38.0,20.0,1.454,0,s587
smaller_sooner,66.0,145.0,20.0,0.842,0,s587
smaller_sooner,30.0,23.0,20.0,1.543,0,s587
smaller_sooner,32.0,57.0,20.0,1.264,0,s587
smaller_sooner,27.0,91.0,20.0,1.249,0,s587
smaller_sooner,43.0,120.0,20.0,1.24,0,s587
smaller_sooner,75.0,60.0,20.0,0.787,0,s587
smaller_sooner,34.0,176.0,20.0,0.864,0,s587
smaller_sooner,24.0,38.0,20.0,1.051,0,s587
smaller_sooner,82.0,74.0,20.0,1.278,0,s587
smaller_sooner,58.0,53.0,20.0,1.578,0,s587
larger_later,54.0,23.0,20.0,1.18,0,s587
smaller_sooner,41.0,55.0,20.0,1.765,0,s587
smaller_sooner,77.0,142.0,20.0,1.146,0,s587
smaller_sooner,25.0,108.0,20.0,0.977,0,s587
smaller_sooner,33.0,163.0,20.0,0.957,0,s587
smaller_sooner,29.0,75.0,20.0,1.065,0,s587
smaller_sooner,45.0,157.0,20.0,0.906,0,s587
smaller_sooner,31.0,74.0,20.0,0.816,0,s587
larger_later,80.0,39.0,20.0,1.566,0,s587
smaller_sooner,22.0,21.0,20.0,1.094,0,s587
smaller_sooner,52.0,139.0,20.0,0.923,0,s587
smaller_sooner,54.0,126.0,20.0,0.9,0,s587
smaller_sooner,23.0,176.0,20.0,1.018,0,s587
smaller_sooner,24.0,87.0,20.0,1.11,0,s587
smaller_sooner,36.0,140.0,20.0,0.933,0,s587
smaller_sooner,35.0,171.0,20.0,0.77,0,s587
smaller_sooner,34.0,43.0,20.0,1.291,0,s587
smaller_sooner,74.0,121.0,20.0,0.945,0,s587
smaller_sooner,45.0,107.0,20.0,1.445,0,s587
larger_later,77.0,24.0,20.0,1.368,0,s587
smaller_sooner,39.0,161.0,20.0,1.057,0,s587
smaller_sooner,62.0,180.0,20.0,0.985,0,s587
smaller_sooner,24.0,139.0,20.0,0.888,0,s587
smaller_sooner,58.0,72.0,20.0,1.661,0,s587
smaller_sooner,56.0,93.0,20.0,1.098,0,s587
larger_later,45.0,26.0,20.0,1.253,0,s587
smaller_sooner,23.0,42.0,20.0,1.028,0,s587
smaller_sooner,50.0,41.0,20.0,2.645,0,s587
smaller_sooner,25.0,176.0,20.0,0.967,0,s587
larger_later,54.0,22.0,20.0,1.495,0,s587
smaller_sooner,29.0,44.0,20.0,0.943,0,s587
smaller_sooner,24.0,89.0,20.0,0.956,0,s587
smaller_sooner,23.0,77.0,20.0,0.782,0,s587
smaller_sooner,27.0,130.0,20.0,0.916,0,s587
smaller_sooner,23.0,134.0,20.0,0.849,0,s587
smaller_sooner,55.0,107.0,20.0,1.22,0,s587
smaller_sooner,44.0,143.0,20.0,0.795,0,s587
smaller_sooner,23.0,110.0,20.0,1.012,0,s587
smaller_sooner,65.0,156.0,20.0,1.008,0,s587
smaller_sooner,22.0,27.0,20.0,1.297,0,s587
smaller_sooner,50.0,59.0,20.0,1.761,0,s587
smaller_sooner,85.0,129.0,20.0,1.787,0,s587
smaller_sooner,66.0,58.0,20.0,1.409,0,s587
smaller_sooner,49.0,172.0,20.0,0.948,0,s587
larger_later,73.0,44.0,20.0,2.989,0,s587
smaller_sooner,58.0,73.0,20.0,1.385,0,s587
smaller_sooner,71.0,76.0,20.0,1.02,0,s587
smaller_sooner,67.0,74.0,20.0,1.134,0,s587
smaller_sooner,29.0,58.0,20.0,0.918,0,s587
smaller_sooner,39.0,104.0,20.0,0.953,0,s587
smaller_sooner,33.0,103.0,20.0,0.9,0,s587
smaller_sooner,33.0,78.0,20.0,1.059,0,s587
larger_later,74.0,52.0,20.0,1.962,0,s587
smaller_sooner,28.0,132.0,20.0,1.087,0,s587
smaller_sooner,28.0,59.0,20.0,1.262,0,s587
smaller_sooner,28.0,163.0,20.0,0.763,0,s587
smaller_sooner,32.0,74.0,20.0,0.983,0,s587
smaller_sooner,57.0,89.0,20.0,1.349,0,s587
smaller_sooner,70.0,108.0,20.0,1.428,0,s587
smaller_sooner,72.0,95.0,20.0,1.518,0,s587
smaller_sooner,30.0,36.0,20.0,1.571,0,s587
smaller_sooner,41.0,129.0,20.0,0.911,0,s587
smaller_sooner,78.0,129.0,20.0,1.089,0,s587
smaller_sooner,71.0,88.0,20.0,1.181,0,s587
smaller_sooner,65.0,159.0,20.0,1.021,0,s587
smaller_sooner,24.0,125.0,20.0,0.906,0,s587
larger_later,58.0,36.0,20.0,1.74,0,s587
larger_later,63.0,37.0,20.0,1.387,0,s587
larger_later,75.0,41.0,20.0,1.455,0,s587
smaller_sooner,45.0,72.0,20.0,1.646,0,s587
smaller_sooner,25.0,74.0,20.0,1.039,0,s587
smaller_sooner,65.0,137.0,20.0,1.022,0,s587
smaller_sooner,49.0,140.0,20.0,0.857,0,s587
smaller_sooner,67.0,103.0,20.0,1.109,0,s587
smaller_sooner,69.0,172.0,20.0,0.936,0,s587
smaller_sooner,66.0,71.0,20.0,1.089,0,s587
smaller_sooner,71.0,176.0,20.0,0.822,0,s587
smaller_sooner,67.0,74.0,20.0,1.214,0,s588
smaller_sooner,29.0,58.0,20.0,1.644,0,s588
smaller_sooner,39.0,104.0,20.0,1.393,0,s588
smaller_sooner,33.0,103.0,20.0,1.65,0,s588
smaller_sooner,33.0,78.0,20.0,2.455,0,s588
larger_later,74.0,52.0,20.0,2.13,0,s588
smaller_sooner,28.0,132.0,20.0,1.645,0,s588
smaller_sooner,28.0,59.0,20.0,2.61,0,s588
smaller_sooner,28.0,163.0,20.0,1.868,0,s588
smaller_sooner,32.0,74.0,20.0,2.596,0,s588
smaller_sooner,57.0,89.0,20.0,3.94,0,s588
larger_later,70.0,108.0,20.0,3.143,0,s588
larger_later,72.0,95.0,20.0,1.925,0,s588
larger_later,30.0,36.0,20.0,2.977,0,s588
smaller_sooner,41.0,129.0,20.0,2.234,0,s588
larger_later,78.0,129.0,20.0,3.283,0,s588
larger_later,71.0,88.0,20.0,1.548,0,s588
smaller_sooner,65.0,159.0,20.0,1.912,0,s588
smaller_sooner,24.0,125.0,20.0,1.528,0,s588
smaller_sooner,58.0,36.0,20.0,3.638,0,s588
larger_later,63.0,37.0,20.0,1.798,0,s588
larger_later,75.0,41.0,20.0,1.247,0,s588
larger_later,45.0,72.0,20.0,1.712,0,s588
smaller_sooner,25.0,74.0,20.0,1.426,0,s588
smaller_sooner,65.0,137.0,20.0,2.072,0,s588
smaller_sooner,49.0,140.0,20.0,1.493,0,s588
smaller_sooner,67.0,103.0,20.0,1.871,0,s588
smaller_sooner,69.0,172.0,20.0,1.849,0,s588
smaller_sooner,66.0,71.0,20.0,2.031,0,s588
smaller_sooner,71.0,176.0,20.0,1.242,0,s588
smaller_sooner,31.0,76.0,20.0,1.654,0,s588
larger_later,43.0,19.0,20.0,2.018,0,s588
smaller_sooner,60.0,124.0,20.0,1.536,0,s588
smaller_sooner,27.0,142.0,20.0,1.674,0,s588
smaller_sooner,25.0,70.0,20.0,1.644,0,s588
smaller_sooner,44.0,92.0,20.0,1.216,0,s588
larger_later,41.0,27.0,20.0,2.561,0,s588
smaller_sooner,64.0,89.0,20.0,3.291,0,s588
smaller_sooner,78.0,108.0,20.0,3.366,0,s588
smaller_sooner,80.0,145.0,20.0,1.893,0,s588
smaller_sooner,41.0,174.0,20.0,1.38,0,s588
smaller_sooner,42.0,145.0,20.0,1.043,0,s588
smaller_sooner,36.0,114.0,20.0,1.037,0,s588
larger_later,58.0,55.0,20.0,1.776,0,s588
larger_later,81.0,58.0,20.0,2.137,0,s588
smaller_sooner,32.0,111.0,20.0,1.443,0,s588
smaller_sooner,25.0,141.0,20.0,2.474,0,s588
larger_later,67.0,23.0,20.0,1.932,0,s588
smaller_sooner,77.0,161.0,20.0,0.965,0,s588
smaller_sooner,55.0,163.0,20.0,1.113,0,s588
smaller_sooner,40.0,159.0,20.0,1.971,0,s588
smaller_sooner,76.0,161.0,20.0,0.781,0,s588
smaller_sooner,48.0,128.0,20.0,0.995,0,s588
smaller_sooner,39.0,95.0,20.0,1.532,0,s588
smaller_sooner,83.0,105.0,20.0,1.621,0,s588
larger_later,67.0,41.0,20.0,1.442,0,s588
smaller_sooner,56.0,172.0,20.0,1.553,0,s588
smaller_sooner,28.0,123.0,20.0,2.589,0,s588
smaller_sooner,50.0,129.0,20.0,1.215,0,s588
larger_later,23.0,61.0,20.0,1.997,0,s588
larger_later,79.0,92.0,20.0,2.841,0,s588
smaller_sooner,61.0,141.0,20.0,1.205,0,s588
larger_later,43.0,38.0,20.0,1.327,0,s588
smaller_sooner,66.0,145.0,20.0,0.861,0,s588
larger_later,30.0,23.0,20.0,0.978,0,s588
larger_later,32.0,57.0,20.0,1.558,0,s588
smaller_sooner,27.0,91.0,20.0,1.162,0,s588
smaller_sooner,43.0,120.0,20.0,1.69,0,s588
larger_later,75.0,60.0,20.0,1.325,0,s588
smaller_sooner,34.0,176.0,20.0,1.811,0,s588
larger_later,24.0,38.0,20.0,2.327,0,s588
larger_later,82.0,74.0,20.0,1.647,0,s588
larger_later,58.0,53.0,20.0,1.495,0,s588
larger_later,54.0,23.0,20.0,1.724,0,s588
larger_later,41.0,55.0,20.0,1.68,0,s588
smaller_sooner,77.0,142.0,20.0,1.069,0,s588
smaller_sooner,25.0,108.0,20.0,0.979,0,s588
smaller_sooner,33.0,163.0,20.0,1.576,0,s588
smaller_sooner,29.0,75.0,20.0,1.808,0,s588
smaller_sooner,45.0,157.0,20.0,1.209,0,s588
smaller_sooner,31.0,74.0,20.0,2.674,0,s588
larger_later,80.0,39.0,20.0,2.659,0,s588
larger_later,22.0,21.0,20.0,1.481,0,s588
smaller_sooner,52.0,139.0,20.0,1.516,0,s588
smaller_sooner,54.0,126.0,20.0,1.697,0,s588
smaller_sooner,23.0,176.0,20.0,1.679,0,s588
smaller_sooner,24.0,87.0,20.0,1.539,0,s588
smaller_sooner,36.0,140.0,20.0,1.439,0,s588
smaller_sooner,35.0,171.0,20.0,0.869,0,s588
larger_later,34.0,43.0,20.0,1.211,0,s588
larger_later,74.0,121.0,20.0,1.91,0,s588
smaller_sooner,45.0,107.0,20.0,1.012,0,s588
larger_later,77.0,24.0,20.0,1.868,0,s588
smaller_sooner,39.0,161.0,20.0,1.738,0,s588
smaller_sooner,62.0,180.0,20.0,1.686,0,s588
smaller_sooner,24.0,139.0,20.0,2.088,0,s588
larger_later,58.0,72.0,20.0,2.6,0,s588
smaller_sooner,56.0,93.0,20.0,1.572,0,s588
larger_later,45.0,26.0,20.0,1.738,0,s588
larger_later,23.0,42.0,20.0,2.487,0,s588
larger_later,50.0,41.0,20.0,1.741,0,s588
smaller_sooner,25.0,176.0,20.0,1.628,0,s588
larger_later,54.0,22.0,20.0,3.296,0,s588
larger_later,29.0,44.0,20.0,2.968,0,s588
smaller_sooner,24.0,89.0,20.0,1.459,0,s588
smaller_sooner,23.0,77.0,20.0,1.105,0,s588
smaller_sooner,27.0,130.0,20.0,1.001,0,s588
smaller_sooner,23.0,134.0,20.0,1.29,0,s588
smaller_sooner,55.0,107.0,20.0,1.961,0,s588
