model_name,test_fold,val_fold,participant_emb_dim,hyper_hidden_dim,hidden_dim,n_epochs,lr,patience,best_val_loss,test_accuracy,test_balanced_accuracy,test_auc,n_pred_0,n_pred_1,model_path
HyperRNN,4,0,4,4,64,400,0.005,50,0.39748220784323557,0.8001641362330735,0.5956993175727072,0.7963716818326816,4461,413,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold4_4pdim_4hyperh_64hidden.pt
HyperRNN,0,1,4,8,2,400,0.005,50,0.4130532741546631,0.8196323974954555,0.6403972592995311,0.8082924734897947,4375,576,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold0_4pdim_8hyperh_2hidden.pt
HyperRNN,1,2,4,8,2,400,0.005,50,0.4060584136417934,0.8105968331303288,0.6361358229071794,0.8027189954331285,4328,598,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold1_4pdim_8hyperh_2hidden.pt
HyperRNN,2,3,4,8,2,400,0.005,50,0.4067688456603459,0.802728013029316,0.6045987328245661,0.7984865134310708,4419,493,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold2_4pdim_8hyperh_2hidden.pt
HyperRNN,3,4,4,8,2,400,0.005,50,0.43540897965431213,0.8159722222222222,0.6254999702325166,0.7969298675489973,4374,522,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold3_4pdim_8hyperh_2hidden.pt
HyperRNN,4,0,4,8,2,400,0.005,50,0.40432216014180866,0.7983176036109971,0.6064919202026289,0.8011811174873945,4382,492,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold4_4pdim_8hyperh_2hidden.pt
HyperRNN,0,1,4,8,4,400,0.005,50,0.40869659185409546,0.8210462532821652,0.6612164716403046,0.8089959402675663,4276,675,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold0_4pdim_8hyperh_4hidden.pt
HyperRNN,1,2,4,8,4,400,0.005,50,0.4092857028756823,0.8158749492488835,0.6523802198301665,0.802710005037119,4282,644,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold1_4pdim_8hyperh_4hidden.pt
HyperRNN,2,3,4,8,4,400,0.005,50,0.40331587195396423,0.8143322475570033,0.6354968552697566,0.806153969181341,4346,566,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold2_4pdim_8hyperh_4hidden.pt
HyperRNN,3,4,4,8,4,400,0.005,50,0.42190143040248324,0.8192401960784313,0.6210696847688497,0.8088475200306565,4424,472,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold3_4pdim_8hyperh_4hidden.pt
HyperRNN,4,0,4,8,4,400,0.005,50,0.3873094618320465,0.8114485022568731,0.6466855567472015,0.8109495710694252,4260,614,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold4_4pdim_8hyperh_4hidden.pt
HyperRNN,0,1,4,8,8,400,0.005,50,0.41052169033459257,0.8248838618460917,0.6346564724532673,0.8098320215841593,4449,502,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold0_4pdim_8hyperh_8hidden.pt
HyperRNN,1,2,4,8,8,400,0.005,50,0.39503278051103863,0.8252131546894031,0.6622239542608608,0.810823587702437,4306,620,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold1_4pdim_8hyperh_8hidden.pt
HyperRNN,2,3,4,8,8,400,0.005,50,0.3952697345188686,0.816571661237785,0.6412623622257001,0.8175623825077724,4333,579,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold2_4pdim_8hyperh_8hidden.pt
HyperRNN,3,4,4,8,8,400,0.005,50,0.4217327322278704,0.8159722222222222,0.6258808380339526,0.8034774140194187,4372,524,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold3_4pdim_8hyperh_8hidden.pt
HyperRNN,4,0,4,8,8,400,0.005,50,0.4001724123954773,0.8104226508001642,0.6398738006463639,0.801554763346469,4291,583,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold4_4pdim_8hyperh_8hidden.pt
HyperRNN,0,1,4,8,16,400,0.005,50,0.40971124172210693,0.8267016764290043,0.6497105090670745,0.8142503467793976,4384,567,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold0_4pdim_8hyperh_16hidden.pt
HyperRNN,1,2,4,8,16,400,0.005,50,0.401090783732278,0.8168899715793747,0.6433387533767053,0.8056461185338762,4341,585,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold1_4pdim_8hyperh_16hidden.pt
HyperRNN,2,3,4,8,16,400,0.005,50,0.39739061679158894,0.8184039087947883,0.6377021522204833,0.8079768330301114,4368,544,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold2_4pdim_8hyperh_16hidden.pt
HyperRNN,3,4,4,8,16,400,0.005,50,0.422787355525153,0.8296568627450981,0.6443446071069152,0.8155011375338329,4387,509,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold3_4pdim_8hyperh_16hidden.pt
HyperRNN,4,0,4,8,16,400,0.005,50,0.39108759590557646,0.8057037340993024,0.6214689846672594,0.8052816794061523,4358,516,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold4_4pdim_8hyperh_16hidden.pt
HyperRNN,0,1,4,8,32,400,0.005,50,0.4053953673158373,0.8232680266612805,0.6543320749348359,0.8180000101620336,4331,620,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold0_4pdim_8hyperh_32hidden.pt
HyperRNN,1,2,4,8,32,400,0.005,50,0.4082641473838261,0.817904993909866,0.616725058456304,0.8073515467102268,4498,428,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold1_4pdim_8hyperh_32hidden.pt
HyperRNN,2,3,4,8,32,400,0.005,50,0.399373505796705,0.8163680781758957,0.6320650479353154,0.8109823132258283,4382,530,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold2_4pdim_8hyperh_32hidden.pt
HyperRNN,3,4,4,8,32,400,0.005,50,0.4252267905644008,0.8296568627450981,0.643582871504043,0.8139807860643462,4391,505,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold3_4pdim_8hyperh_32hidden.pt
HyperRNN,4,0,4,8,32,400,0.005,50,0.4011913410254887,0.7991382847763644,0.6148829032295643,0.7984396846354592,4340,534,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold4_4pdim_8hyperh_32hidden.pt
HyperRNN,0,1,4,8,64,400,0.005,50,0.40437557867595125,0.8271056352252071,0.6251392198606786,0.8196942752183567,4518,433,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold0_4pdim_8hyperh_64hidden.pt
HyperRNN,1,2,4,8,64,400,0.005,50,0.4065107022012983,0.8201380430369468,0.6335562035855198,0.80273922382415,4423,503,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold1_4pdim_8hyperh_64hidden.pt
HyperRNN,2,3,4,8,64,400,0.005,50,0.38733986020088196,0.813314332247557,0.6145404798879541,0.8124951439068518,4453,459,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold2_4pdim_8hyperh_64hidden.pt
HyperRNN,3,4,4,8,64,400,0.005,50,0.42721973998206003,0.8194444444444444,0.6185313893563438,0.8095749385346964,4439,457,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold3_4pdim_8hyperh_64hidden.pt
HyperRNN,4,0,4,8,64,400,0.005,50,0.39869168400764465,0.8024210094378335,0.6060333829958046,0.802806198134175,4420,454,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold4_4pdim_8hyperh_64hidden.pt
HyperRNN,0,1,4,16,2,400,0.005,50,0.4071027338504791,0.8277115734195112,0.6477096046460817,0.815735909070123,4403,548,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold0_4pdim_16hyperh_2hidden.pt
HyperRNN,1,2,4,16,2,400,0.005,50,0.40763536521366667,0.8152659358505887,0.6351405111489652,0.8078872244724573,4373,553,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold1_4pdim_16hyperh_2hidden.pt
HyperRNN,2,3,4,16,2,400,0.005,50,0.404418272631509,0.8082247557003257,0.6196738118086058,0.7931537663606192,4382,530,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold2_4pdim_16hyperh_2hidden.pt
HyperRNN,3,4,4,16,2,400,0.005,50,0.43338498898914884,0.8223039215686274,0.6309845965622066,0.8103011871376392,4397,499,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold3_4pdim_16hyperh_2hidden.pt
HyperRNN,4,0,4,16,2,400,0.005,50,0.39736429282597135,0.8073450964300369,0.6290157635177388,0.8090990636174521,4328,546,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold4_4pdim_16hyperh_2hidden.pt
HyperRNN,0,1,4,16,4,400,0.005,50,0.41330818619046894,0.8226620884669764,0.6426692359675018,0.8116980250087646,4388,563,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold0_4pdim_16hyperh_4hidden.pt
HyperRNN,1,2,4,16,4,400,0.005,50,0.4048043063708714,0.817904993909866,0.6490005801302758,0.8067841528287406,4318,608,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold1_4pdim_16hyperh_4hidden.pt
HyperRNN,2,3,4,16,4,400,0.005,50,0.40009011541094097,0.8167752442996743,0.6272432627698853,0.8071842177224947,4412,500,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold2_4pdim_16hyperh_4hidden.pt
HyperRNN,3,4,4,16,4,400,0.005,50,0.43369559730802265,0.806781045751634,0.6243203199601506,0.799273049456399,4305,591,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold3_4pdim_16hyperh_4hidden.pt
HyperRNN,4,0,4,16,4,400,0.005,50,0.39860635144369944,0.8026261797291753,0.6249767942994654,0.802264628514223,4311,563,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold4_4pdim_16hyperh_4hidden.pt
HyperRNN,0,1,4,16,8,400,0.005,50,0.4118604915482657,0.8200363562916583,0.6523098302432283,0.8131750765963285,4315,636,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold0_4pdim_16hyperh_8hidden.pt
HyperRNN,1,2,4,16,8,400,0.005,50,0.40002825430461336,0.8174989849776695,0.6422889997759893,0.8069709532791596,4352,574,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold1_4pdim_16hyperh_8hidden.pt
HyperRNN,2,3,4,16,8,400,0.005,50,0.4009315584387098,0.8161644951140065,0.6399172874897959,0.8022610221962558,4337,575,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold2_4pdim_16hyperh_8hidden.pt
HyperRNN,3,4,4,16,8,400,0.005,50,0.4159169282232012,0.8286356209150327,0.661225629985241,0.8158209105002264,4290,606,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold3_4pdim_16hyperh_8hidden.pt
HyperRNN,4,0,4,16,8,400,0.005,50,0.4003488208566393,0.8042675420599097,0.6349178809434168,0.8105688612587861,4267,607,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold4_4pdim_16hyperh_8hidden.pt
HyperRNN,0,1,4,16,16,400,0.005,50,0.4048971789223807,0.8190264593011513,0.6535584901250439,0.8162811021741672,4300,651,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold0_4pdim_16hyperh_16hidden.pt
HyperRNN,1,2,4,16,16,400,0.005,50,0.39951723388263155,0.8246041412911084,0.6561013697118053,0.8088094892630948,4335,591,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold1_4pdim_16hyperh_16hidden.pt
HyperRNN,2,3,4,16,16,400,0.005,50,0.4025502290044512,0.8163680781758957,0.6288002397522561,0.8038232967347883,4400,512,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold2_4pdim_16hyperh_16hidden.pt
HyperRNN,3,4,4,16,16,400,0.005,50,0.4281144312449864,0.8259803921568627,0.6431871849553839,0.8088690982064375,4363,533,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold3_4pdim_16hyperh_16hidden.pt
HyperRNN,4,0,4,16,16,400,0.005,50,0.39964976055281504,0.8091916290521133,0.6390878430880721,0.8126585516321571,4285,589,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold4_4pdim_16hyperh_16hidden.pt
HyperRNN,0,1,4,16,32,400,0.005,50,0.4091200573103769,0.8248838618460917,0.6598566645157029,0.8169985417481748,4315,636,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold0_4pdim_16hyperh_32hidden.pt
HyperRNN,1,2,4,16,32,400,0.005,50,0.4143103872026716,0.8138449045879009,0.6442841184904227,0.799614811477639,4310,616,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold1_4pdim_16hyperh_32hidden.pt
HyperRNN,2,3,4,16,32,400,0.005,50,0.405784866639546,0.8127035830618893,0.6112532201573525,0.7972939326332487,4466,446,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold2_4pdim_16hyperh_32hidden.pt
HyperRNN,3,4,4,16,32,400,0.005,50,0.4251079814774649,0.8180147058823529,0.6180178027749534,0.8080314490212998,4430,466,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold3_4pdim_16hyperh_32hidden.pt
HyperRNN,4,0,4,16,32,400,0.005,50,0.39537052171570913,0.8069347558473533,0.627385601782991,0.8047796431291669,4334,540,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold4_4pdim_16hyperh_32hidden.pt
HyperRNN,0,1,4,16,64,400,0.005,50,0.4077152567250388,0.8246818824479903,0.6593541519528888,0.8169070834455392,4316,635,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold0_4pdim_16hyperh_64hidden.pt
HyperRNN,1,2,4,16,64,400,0.005,50,0.40660051362855093,0.8152659358505887,0.6204372179419335,0.8054091217057379,4455,471,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold1_4pdim_16hyperh_64hidden.pt
HyperRNN,2,3,4,16,64,400,0.005,50,0.40040527497019085,0.8122964169381107,0.6244184040128231,0.806536402283297,4390,522,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold2_4pdim_16hyperh_64hidden.pt
HyperRNN,3,4,4,16,64,400,0.005,50,0.4186246565410069,0.8237336601307189,0.6391155391723183,0.8180404728584245,4366,530,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold3_4pdim_16hyperh_64hidden.pt
HyperRNN,4,0,4,16,64,400,0.005,50,0.3965708485671452,0.8075502667213788,0.6205956571817213,0.8034521159509231,4379,495,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold4_4pdim_16hyperh_64hidden.pt
HyperRNN,0,1,4,32,2,400,0.005,50,0.4110790193080902,0.8222581296707736,0.6458015558073482,0.8145987775073548,4368,583,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold0_4pdim_32hyperh_2hidden.pt
HyperRNN,1,2,4,32,2,400,0.005,50,0.40498372486659456,0.8144539179861957,0.6274552209602092,0.7987327537358218,4409,517,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold1_4pdim_32hyperh_2hidden.pt
HyperRNN,2,3,4,32,2,400,0.005,50,0.4076014246259417,0.810871335504886,0.6275099064300224,0.7978948268607288,4361,551,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold2_4pdim_32hyperh_2hidden.pt
HyperRNN,3,4,4,32,2,400,0.005,50,0.4131129341466086,0.8216911764705882,0.6351716725867995,0.814803616502261,4370,526,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold3_4pdim_32hyperh_2hidden.pt
HyperRNN,4,0,4,32,2,400,0.005,50,0.40259087085723877,0.8007796471070989,0.6060115714962366,0.8011959889643726,4406,468,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold4_4pdim_32hyperh_2hidden.pt
HyperRNN,0,1,4,32,4,400,0.005,50,0.41810270718165804,0.8155928095334276,0.629970885773661,0.8010050251256282,4397,554,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold0_4pdim_32hyperh_4hidden.pt
HyperRNN,1,2,4,32,4,400,0.005,50,0.40565582684108187,0.8193260251725538,0.6524085645509184,0.7963715261172253,4311,615,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold1_4pdim_32hyperh_4hidden.pt
HyperRNN,2,3,4,32,4,400,0.005,50,0.39214523349489483,0.818200325732899,0.6513584952115138,0.8161002570071532,4291,621,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold2_4pdim_32hyperh_4hidden.pt
HyperRNN,3,4,4,32,4,400,0.005,50,0.4250545246260507,0.8212826797385621,0.6356778497945783,0.8166650591359006,4364,532,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold3_4pdim_32hyperh_4hidden.pt
HyperRNN,4,0,4,32,4,400,0.005,50,0.3963855632713863,0.7983176036109971,0.621541854904452,0.8031936001094541,4294,580,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold4_4pdim_32hyperh_4hidden.pt
HyperRNN,0,1,4,32,8,400,0.005,50,0.40163491453443256,0.8267016764290043,0.6549762208413148,0.8285014557113171,4356,595,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold0_4pdim_32hyperh_8hidden.pt
HyperRNN,1,2,4,32,8,400,0.005,50,0.40495758397238596,0.8126268777913114,0.6263010788724944,0.7994482394182414,4400,526,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold1_4pdim_32hyperh_8hidden.pt
HyperRNN,2,3,4,32,8,400,0.005,50,0.39573928713798523,0.8082247557003257,0.6203993247381746,0.8033192721056928,4378,534,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold2_4pdim_32hyperh_8hidden.pt
HyperRNN,3,4,4,32,8,400,0.005,50,0.43005785771778654,0.8225081699346405,0.6474896912215041,0.7986922585564618,4312,584,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold3_4pdim_32hyperh_8hidden.pt
HyperRNN,4,0,4,32,8,400,0.005,50,0.39547216040747507,0.8077554370127206,0.6391970245148862,0.8092249754558665,4272,602,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold4_4pdim_32hyperh_8hidden.pt
HyperRNN,0,1,4,32,16,400,0.005,50,0.40321161491530283,0.8226620884669764,0.6340184237669642,0.8199854174817465,4434,517,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold0_4pdim_32hyperh_16hidden.pt
HyperRNN,1,2,4,32,16,400,0.005,50,0.41304439306259155,0.8152659358505887,0.6451817845586452,0.800864226789732,4317,609,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold1_4pdim_32hyperh_16hidden.pt
HyperRNN,2,3,4,32,16,400,0.005,50,0.409030088356563,0.8070032573289903,0.6305116026570523,0.7972729946731811,4312,600,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold2_4pdim_32hyperh_16hidden.pt
HyperRNN,3,4,4,32,16,400,0.005,50,0.4304657408169338,0.8200571895424836,0.6474798120566887,0.8062825768709514,4292,604,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold3_4pdim_32hyperh_16hidden.pt
HyperRNN,4,0,4,32,16,400,0.005,50,0.3958615447793688,0.805088223225277,0.6350998086784486,0.8036620516342637,4273,601,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold4_4pdim_32hyperh_16hidden.pt
HyperRNN,0,1,4,32,32,400,0.005,50,0.4081254644053323,0.8180165623106443,0.6292308356748353,0.8120150804579013,4421,530,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold0_4pdim_32hyperh_32hidden.pt
HyperRNN,1,2,4,32,32,400,0.005,50,0.4170795806816646,0.808363784003248,0.587746389918969,0.7901159586271964,4579,347,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold1_4pdim_32hyperh_32hidden.pt
HyperRNN,2,3,4,32,32,400,0.005,50,0.4052286914416722,0.8096498371335505,0.6042485895887382,0.7921880975517217,4479,433,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold2_4pdim_32hyperh_32hidden.pt
HyperRNN,3,4,4,32,32,400,0.005,50,0.4290997300829206,0.8194444444444444,0.648239077868357,0.8068313904742492,4283,613,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold3_4pdim_32hyperh_32hidden.pt
HyperRNN,4,0,4,32,32,400,0.005,50,0.4098435938358307,0.7974969224456299,0.5813407826213903,0.7941602932060401,4522,352,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold4_4pdim_32hyperh_32hidden.pt
HyperRNN,0,1,4,32,64,400,0.005,50,0.4010367606367384,0.8269036558271057,0.6359203753855222,0.8151002738668063,4459,492,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold0_4pdim_32hyperh_64hidden.pt
HyperRNN,1,2,4,32,64,400,0.005,50,0.40828860231808256,0.8146569224522939,0.6451556874368956,0.8041457213331858,4312,614,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold1_4pdim_32hyperh_64hidden.pt
HyperRNN,2,3,4,32,64,400,0.005,50,0.3958898399557386,0.8167752442996743,0.6490086506569475,0.8132191432489458,4292,620,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold2_4pdim_32hyperh_64hidden.pt
HyperRNN,3,4,4,32,64,400,0.005,50,0.41964701243809294,0.8202614379084967,0.6346580860054091,0.8107032431478242,4361,535,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold3_4pdim_32hyperh_64hidden.pt
HyperRNN,4,0,4,32,64,400,0.005,50,0.3903233621801649,0.8110381616741896,0.6409508673665019,0.817138831929755,4290,584,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold4_4pdim_32hyperh_64hidden.pt
HyperRNN,0,1,4,64,2,400,0.005,50,0.4084351829120091,0.8236719854574833,0.6583460782171728,0.8178757793009538,4313,638,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold0_4pdim_64hyperh_2hidden.pt
HyperRNN,1,2,4,64,2,400,0.005,50,0.4112919952188219,0.8134388956557044,0.632551901431296,0.7921308062662062,4372,554,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold1_4pdim_64hyperh_2hidden.pt
HyperRNN,2,3,4,64,2,400,0.005,50,0.39843595027923584,0.8120928338762216,0.610868012145026,0.8080007981651284,4463,449,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold2_4pdim_64hyperh_2hidden.pt
HyperRNN,3,4,4,64,2,400,0.005,50,0.4154183694294521,0.8243464052287581,0.6467353649922436,0.8084804310643577,4331,565,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold3_4pdim_64hyperh_2hidden.pt
HyperRNN,4,0,4,64,2,400,0.005,50,0.3963423839637211,0.8011899876897826,0.6055894694080086,0.8065632289347388,4412,462,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold4_4pdim_64hyperh_2hidden.pt
HyperRNN,0,1,4,64,4,400,0.005,50,0.41432214634759085,0.8208442738840638,0.6294958107016376,0.8146719441494632,4443,508,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold0_4pdim_64hyperh_4hidden.pt
HyperRNN,1,2,4,64,4,400,0.005,50,0.4080510437488556,0.8172959805115713,0.6464641646561061,0.8057085518394975,4327,599,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold1_4pdim_64hyperh_4hidden.pt
HyperRNN,2,3,4,64,4,400,0.005,50,0.39643595474106924,0.8163680781758957,0.6335160737944528,0.8134431541952103,4374,538,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold2_4pdim_64hyperh_4hidden.pt
HyperRNN,3,4,4,64,4,400,0.005,50,0.42469941292490276,0.8231209150326797,0.652824310232813,0.8087021923166615,4289,607,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold3_4pdim_64hyperh_4hidden.pt
HyperRNN,4,0,4,64,4,400,0.005,50,0.39980393648147583,0.8001641362330735,0.6247730550648657,0.8079480112993482,4291,583,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold4_4pdim_64hyperh_4hidden.pt
HyperRNN,0,1,4,64,8,400,0.005,50,0.40611580865723745,0.8269036558271057,0.6366726199246993,0.8169502720884505,4455,496,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold0_4pdim_64hyperh_8hidden.pt
HyperRNN,1,2,4,64,8,400,0.005,50,0.4049160991396223,0.8191230207064556,0.657659580153501,0.8016818533601481,4280,646,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold1_4pdim_64hyperh_8hidden.pt
HyperRNN,2,3,4,64,8,400,0.005,50,0.4005629505429949,0.814128664495114,0.6418980689650997,0.8107139037136374,4309,603,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold2_4pdim_64hyperh_8hidden.pt
HyperRNN,3,4,4,64,8,400,0.005,50,0.4273338999067034,0.8171977124183006,0.6152214791761504,0.8111010095206551,4438,458,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold3_4pdim_64hyperh_8hidden.pt
HyperRNN,4,0,4,64,8,400,0.005,50,0.3907985048634665,0.8112433319655314,0.6424500361748677,0.8134414109660782,4283,591,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold4_4pdim_64hyperh_8hidden.pt
HyperRNN,0,1,4,64,16,400,0.005,50,0.4076042260442461,0.822460109068875,0.6278740771603213,0.8118829740207609,4465,486,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold0_4pdim_64hyperh_16hidden.pt
HyperRNN,1,2,4,64,16,400,0.005,50,0.40950930970055716,0.8201380430369468,0.6593766209246972,0.8043058003287987,4279,647,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold1_4pdim_64hyperh_16hidden.pt
HyperRNN,2,3,4,64,16,400,0.005,50,0.4048799616949899,0.8061889250814332,0.6183897851008503,0.8044284794601135,4372,540,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold2_4pdim_64hyperh_16hidden.pt
HyperRNN,3,4,4,64,16,400,0.005,50,0.4365554324218205,0.8206699346405228,0.6276771561732171,0.7991240820501035,4401,495,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold3_4pdim_64hyperh_16hidden.pt
HyperRNN,4,0,4,64,16,400,0.005,50,0.4005668078150068,0.8036520311858842,0.6051091207016164,0.8014866024103194,4436,438,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold4_4pdim_64hyperh_16hidden.pt
HyperRNN,0,1,4,64,32,400,0.005,50,0.40945434996059965,0.8210462532821652,0.6228520001422685,0.8100881048315389,4480,471,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold0_4pdim_64hyperh_32hidden.pt
HyperRNN,1,2,4,64,32,400,0.005,50,0.4025261700153351,0.817904993909866,0.6493591970377643,0.8146450054729036,4316,610,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold1_4pdim_64hyperh_32hidden.pt
HyperRNN,2,3,4,64,32,400,0.005,50,0.4069309021745409,0.8127035830618893,0.6130670024812743,0.7989722488781795,4456,456,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold2_4pdim_64hyperh_32hidden.pt
HyperRNN,3,4,4,64,32,400,0.005,50,0.43160781264305115,0.8178104575163399,0.6510255223023446,0.8064889994199891,4255,641,./Results/NN_Results/hyper_rnn/cct/cct_hyper_rnn_fold3_4pdim_64hyperh_32hidden.pt
