participant_id,best_nll,best_initial_guess,best_parameters,total_nll,AIC,BIC,Condition
398,71.75834225492339,"[2.5695669587654084, 0.3298401153232076]",[0.2731092 0.0221492],,147.51668450984678,154.55960634557127,NoFB
399,161.96354967375117,"[1.332090577620111, 0.8961080328291796]",[0.20002903 0.08277655],,327.92709934750235,334.97002118322683,NoFB
400,139.52856037176466,"[4.180426180230653, 0.8719751953275469]",[0.14461355 0.03350096],,283.0571207435293,290.1000425792538,NoFB
401,131.19428950810862,"[3.37653453036725, 0.1758499101189386]",[0.99359477 0.30481025],,266.38857901621725,273.43150085194173,NoFB
402,143.57086315561588,"[2.8401473299088122, 0.3415778625137964]",[4.9999     0.98414464],,291.14172631123176,298.18464814695625,NoFB
403,164.08021674969314,"[4.013810532694244, 0.06228815730143448]",[0.03689632 0.00296387],,332.1604334993863,339.20335533511076,NoFB
404,173.16296087387502,"[4.989088296808554, 0.2180668766106778]",[0.00503991 0.0001    ],,350.32592174775004,357.36884358347453,NoFB
405,167.56452928310333,"[0.1369326785881735, 0.0755654628733104]",[0.04293656 0.00234993],,339.12905856620665,346.17198040193114,NoFB
406,144.81222088743993,"[0.05835932166176884, 0.5676208351548635]",[0.118223   0.02724147],,293.62444177487987,300.66736361060435,NoFB
407,114.26901001706901,"[3.3222414027996443, 0.32934258720392817]",[1.50382154 0.45873077],,232.53802003413801,239.5809418698625,NoFB
408,36.04365338931514,"[0.5076203796273334, 0.5244363522830621]",[4.9999e+00 1.0000e-04],,76.08730677863028,83.13022861435476,NoFB
409,128.5803748437192,"[2.061691861554809, 0.31981547338286254]",[0.83431804 0.20494294],,261.1607496874384,268.2036715231629,NoFB
410,167.28490759111517,"[0.44048977195893607, 0.28002389789361015]",[0.15387675 0.07329948],,338.56981518223034,345.6127370179548,NoFB
411,125.28074278808529,"[1.6311841758757606, 0.4281449999738024]",[0.77292818 0.16229805],,254.56148557617058,261.60440741189507,NoFB
412,163.24189130038175,"[0.9535307995449072, 0.2514400999047722]",[2.21692963 0.86583254],,330.4837826007635,337.526704436488,NoFB
413,104.03043454646571,"[4.2422127258892495, 0.20438177354745699]",[0.78415459 0.12511168],,212.06086909293143,219.1037909286559,NoFB
414,173.2760826734874,"[4.810791858741735, 0.07269015268218354]",[0.00199811 0.0001    ],,350.5521653469748,357.5950871826993,NoFB
415,118.50372491246794,"[0.2006044448460284, 0.07880508534759466]",[1.10472664e-01 1.00000000e-04],,241.0074498249359,248.05037166066037,NoFB
416,138.6440022591916,"[2.764768132060709, 0.19857038928728862]",[0.06731093 0.00993727],,281.2880045183832,288.3309263541077,NoFB
417,160.90520498391297,"[0.3863498509759817, 0.5031075325546418]",[0.10863565 0.02825243],,325.81040996782593,332.8533318035504,NoFB
418,154.61703442042312,"[0.08210767203511152, 0.22099846306470566]",[0.06403426 0.00366964],,313.23406884084625,320.27699067657073,NoFB
419,134.84006246721114,"[2.026162647752094, 0.9789006318017602]",[0.05333751 0.0001    ],,273.6801249344223,280.72304677014677,NoFB
420,147.77679851931083,"[0.7861522621523233, 0.7797487942576828]",[0.06944458 0.00456354],,299.55359703862166,306.59651887434615,NoFB
421,52.070108683307,"[2.8904204051135594, 0.08821440746998016]",[0.2517907  0.00404801],,108.140217366614,115.18313920233848,NoFB
422,166.656317640826,"[0.8688864390648507, 0.020640944397498834]",[0.12511824 0.05739746],,337.312635281652,344.35555711737646,NoFB
423,173.27756514360092,"[4.400885282001685, 0.04860588168653391]",[0.00220525 0.0001    ],,350.55513028720185,357.59805212292633,NoFB
424,119.49261436548088,"[3.5108627519813487, 0.027154395114801225]",[0.06916924 0.0001    ],,242.98522873096175,250.02815056668624,NoFB
425,155.22603973007529,"[0.8322931768115341, 0.629883443129573]",[0.4827326  0.17677134],,314.45207946015057,321.49500129587506,NoFB
426,167.84580533752708,"[4.0304141675328085, 0.07066380476728674]",[0.04662158 0.0001    ],,339.69161067505416,346.73453251077865,NoFB
