participant_id,best_nll,best_initial_guess,best_parameters,total_nll,AIC,BIC,Condition
192,127.38636624360524,"[4.266674531392458, 0.1960339318435043]",[1.59704429 0.22736128],127.38636624360524,258.77273248721053,265.815654322935,MV
193,102.43869967523726,"[1.1699224912991095, 0.9048402859662406]",[1.68134041 0.86717334],102.43869967523726,208.8773993504745,215.920321186199,MV
194,136.29365948658875,"[3.423498205339204, 0.5591928125610952]",[0.92887325 0.9999    ],136.29365948658875,276.5873189731775,283.630240808902,HV
195,173.28679542396324,"[2.7185896986893554, 0.18383003131419826]",[0.0001 0.0001],173.28679542396324,350.5735908479265,357.61651268365097,HV
196,169.9202038307134,"[0.42270433083357883, 0.7041883768218365]",[0.44688007 0.64530529],169.9202038307134,343.8404076614268,350.8833294971513,HV
197,159.36868013653114,"[0.8117814715293121, 0.822731843677362]",[0.56936308 0.9999    ],159.36868013653114,322.7373602730623,329.7802821087868,HV
198,154.48137605310976,"[2.577865101939133, 0.6683124339739825]",[0.80639245 0.48388067],154.48137605310976,312.9627521062195,320.005673941944,HV
199,122.15369006021476,"[3.050420113386396, 0.8607389129012099]",[0.91655017 0.9999    ],122.15369006021476,248.3073801204295,255.350301956154,HV
200,127.33543827142432,"[0.31555821763643394, 0.9829385527463672]",[0.9714813 0.9999   ],127.33543827142432,258.67087654284865,265.7137983785732,HV
201,172.83501207060883,"[0.2486608771826479, 0.6778486489266021]",[0.1095397 0.9999   ],172.83501207060883,349.6700241412177,356.7129459769422,HV
202,173.286797125053,"[2.2065192881763607, 0.6865960565326937]",[0.0001 0.0001],173.286797125053,350.573594250106,357.6165160858305,HV
203,64.96275851331048,"[2.1444070143115974, 0.0715931152043376]",[2.36917564 0.05254811],64.96275851331048,133.92551702662095,140.96843886234544,HV
204,172.92155030385436,"[1.931220499438449, 0.2838676320475057]",[0.22041234 0.45816013],172.92155030385436,349.8431006077087,356.8860224434332,HV
205,144.54595823511033,"[4.642476325147118, 0.36441120050283693]",[1.34733118 0.26214594],144.54595823511033,293.09191647022067,300.13483830594515,HV
206,105.19958702415376,"[4.74898848190079, 0.9813145478762421]",[1.13620011 0.89982069],105.19958702415376,214.39917404830751,221.442095884032,HV
207,94.74457249808286,"[1.0187936227927075, 0.22573544981563456]",[1.40913405 0.31600328],94.74457249808286,193.4891449961657,200.5320668318902,HV
208,145.09005787064493,"[4.684205329882579, 0.42045476028637846]",[1.2458091  0.13374774],145.09005787064493,294.18011574128985,301.22303757701434,HV
209,166.29491877339382,"[0.19595745909865378, 0.5321666814359663]",[0.57075334 0.8335775 ],166.29491877339382,336.58983754678763,343.6327593825121,HV
210,173.28679560538785,"[0.14069517830015862, 0.2724928719266581]",[0.0001 0.0001],173.28679560538785,350.5735912107757,357.6165130465002,HV
211,144.00001480653873,"[0.38610289112437673, 0.8430737044463265]",[0.87003383 0.9999    ],144.00001480653873,292.00002961307746,299.04295144880194,HV
212,156.1131002685267,"[4.404791299666927, 0.35102190993168714]",[0.62219963 0.9999    ],156.1131002685267,316.2262005370534,323.2691223727779,HV
213,47.71866239174511,"[1.2873389884489241, 0.678916265515322]",[2.76927835 0.05904502],47.71866239174511,99.43732478349024,106.48024661921473,HV
214,129.43235478448906,"[1.5024864873771526, 0.8155249297036711]",[2.49248433 0.013613  ],129.43235478448906,262.8647095689781,269.9076314047026,HV
215,146.1757752564848,"[4.1258366798515125, 0.012291456385996106]",[4.99990000e+00 5.96144979e-04],146.1757752564848,296.3515505129696,303.3944723486941,HV
216,62.85267506313879,"[2.1965716540242264, 0.1104645557832643]",[4.99990000e+00 1.69678762e-03],62.85267506313879,129.70535012627758,136.74827196200206,HV
217,171.0577508036544,"[0.09948650427276026, 0.8366035385476941]",[0.63192169 0.43067208],171.0577508036544,346.1155016073088,353.15842344303326,HV
218,149.6118250646762,"[1.8369242590727373, 0.453466655609958]",[1.53916551 0.049984  ],149.6118250646762,303.2236501293524,310.2665719650769,HV
219,99.49532666437896,"[1.0768904486397466, 0.8983313561877124]",[1.3163999  0.73705856],99.49532666437896,202.9906533287579,210.0335751644824,HV
220,173.20940562133845,"[3.908455594424729, 0.25752169989165286]",[3.60538909e+00 1.00000000e-04],173.20940562133845,350.4188112426769,357.4617330784014,HV
221,100.4385295938422,"[1.1699555322684085, 0.5899412420608303]",[1.5258886  0.39747838],100.4385295938422,204.8770591876844,211.9199810234089,HV
222,149.81451833752672,"[4.080253007009225, 0.6224081951779934]",[1.05148106 0.36152781],149.81451833752672,303.62903667505344,310.6719585107779,HV
223,107.24556023816228,"[3.132280749971953, 0.6653736636734715]",[2.19171756 0.03197464],107.24556023816228,218.4911204763245,225.53404231204905,HV
224,126.20318804086064,"[4.077693654120939, 0.7545900133553297]",[1.89540734 0.0457625 ],126.20318804086064,256.4063760817213,263.4492979174458,HV
225,148.07226803065402,"[2.2950061624360085, 0.557574771472331]",[1.16717215 0.09635783],148.07226803065402,300.14453606130803,307.1874578970325,HV
226,118.26161205747796,"[1.9945979944149983, 0.16132981290388845]",[1.33733733 0.73781863],118.26161205747796,240.5232241149559,247.5661459506804,HV
227,151.80511826230648,"[3.7008737881356177, 0.8214688680612298]",[1.14370407 0.23873787],151.80511826230648,307.61023652461296,314.65315836033744,HV
228,99.702589845932,"[3.138493825900739, 0.20886996092307303]",[1.31647087 0.70846899],99.702589845932,203.405179691864,210.4481015275885,HV
229,126.49182489322529,"[2.2070307900868333, 0.017211196621112132]",[4.99990000e+00 6.35908437e-04],126.49182489322529,256.98364978645054,264.0265716221751,HV
230,91.72963983278848,"[4.442434167706059, 0.7702884861460646]",[1.54248685 0.24779967],91.72963983278848,187.45927966557696,194.50220150130144,HV
231,99.50116292651538,"[4.672071177211581, 0.7991421916632223]",[4.05579999e+00 2.57531163e-03],99.50116292651538,203.00232585303075,210.04524768875524,HV
232,160.39785114685682,"[2.8605739086313426, 0.2946849091180573]",[0.60546887 0.9999    ],160.39785114685682,324.79570229371365,331.83862412943813,HV
233,122.1017059843168,"[0.5048729967600245, 0.10570094339448201]",[4.99990000e+00 7.07041605e-04],122.1017059843168,248.2034119686336,255.2463338043581,HV
234,99.13981633396644,"[2.3330306007073496, 0.01787366344248191]",[1.24831995 0.90738378],99.13981633396644,202.27963266793287,209.32255450365736,HV
235,147.94497964346547,"[3.8082525914901066, 0.5261899815293679]",[4.99990000e+00 5.95155658e-04],147.94497964346547,299.88995928693095,306.93288112265543,HV
236,173.2811655228054,"[0.008916694954098999, 0.49275050435551626]",[0.01482782 0.9999    ],173.2811655228054,350.5623310456108,357.6052528813353,HV
237,129.68037353676328,"[0.7685979940587133, 0.0963465879545356]",[2.42122043 0.01877458],129.68037353676328,263.36074707352657,270.40366890925105,HV
238,171.7200257982977,"[0.30125320856334525, 0.4212406169019253]",[0.17834582 0.9999    ],171.7200257982977,347.4400515965954,354.4829734323199,HV
239,139.202468153747,"[1.3817024812123362, 0.3208989811528968]",[1.25712651 0.16639723],139.202468153747,282.404936307494,289.44785814321847,HV
240,133.35827760883836,"[4.365700474420903, 0.48768669384878516]",[0.86989348 0.9999    ],133.35827760883836,270.7165552176767,277.7594770534012,HV
241,170.38643198506645,"[0.10464415051122235, 0.6395459500402969]",[0.26403215 0.9999    ],170.38643198506645,344.7728639701329,351.8157858058574,HV
242,25.05327353241433,"[0.06198182371776534, 0.8097840180258475]",[3.2344553  0.06126163],25.05327353241433,54.10654706482866,61.14946890055315,HV
243,137.61192430696318,"[4.980144203563416, 0.003390625946955781]",[1.39010533 0.11644022],137.61192430696318,279.22384861392635,286.26677044965083,HV
244,66.92357908552009,"[2.2998100132493615, 0.17739890727326066]",[3.24200397 0.01594656],66.92357908552009,137.84715817104018,144.89008000676466,HV
245,173.23040640318604,"[0.06245209390750171, 0.9038030077370243]",[0.05572861 0.9999    ],173.23040640318604,350.4608128063721,357.50373464209656,HV
246,173.28679591906152,"[2.736632491641506, 0.8809944373370165]",[0.0001 0.0001],173.28679591906152,350.57359183812304,357.6165136738475,HV
247,118.1354653441633,"[3.3653718459875273, 0.37361553731291913]",[2.67534309 0.00860274],118.1354653441633,240.2709306883266,247.31385252405107,HV
248,98.62588684188168,"[4.097451444123922, 0.5078480580021033]",[2.43324883 0.01930689],98.62588684188168,201.25177368376336,208.29469551948785,HV
249,173.28679714146972,"[1.4305022461689558, 0.8783503635583518]",[0.0001 0.0001],173.28679714146972,350.57359428293944,357.6165161186639,HV
250,109.92353925374805,"[0.5691021357956563, 0.2139980084127479]",[1.38724998 0.59576655],109.92353925374805,223.8470785074961,230.89000034322052,HV
251,172.63975394619968,"[0.2503346292138507, 0.5125362383588323]",[4.993324e+00 1.000000e-04],172.63975394619968,349.2795078923993,356.32242972812384,HV
252,82.87369496135824,"[4.378823654736417, 0.7203376541036332]",[1.56346421 0.81220974],82.87369496135824,169.74738992271648,176.79031175844096,HV
253,153.43781892742626,"[0.32582865721625787, 0.02276207635755074]",[0.58832105 0.8589594 ],153.43781892742626,310.8756378548525,317.918559690577,HV
254,153.11454574426972,"[0.3451892256375584, 0.29224524323427353]",[2.15711932 0.01044925],153.11454574426972,310.22909148853944,317.2720133242639,HV
255,133.1147803360155,"[2.1901871106085125, 0.5343827223453533]",[1.57166674 0.16268765],133.1147803360155,270.229560672031,277.2724825077555,HV
256,140.48594835855133,"[1.8124910819524183, 0.4039674016074544]",[1.24005842 0.29889334],140.48594835855133,284.97189671710265,292.01481855282714,HV
257,89.32581295729325,"[1.7407381300097098, 0.5820641820125897]",[1.40227193 0.57726661],89.32581295729325,182.6516259145865,189.694547750311,HV
258,35.390923694419186,"[2.310614612401005, 0.07506065861724849]",[4.75130528e+00 4.71861635e-03],35.390923694419186,74.78184738883837,81.82476922456286,HV
259,118.357997135201,"[1.5347631211008126, 0.016683429476167744]",[4.99990000e+00 5.14433609e-04],118.357997135201,240.715994270402,247.7589161061265,HV
260,80.41142912395003,"[3.891729420608662, 0.6385612059512796]",[4.99990000e+00 1.25618181e-03],80.41142912395003,164.82285824790006,171.86578008362454,HV
261,98.80449427709416,"[3.348751575599592, 0.8500068842762611]",[1.18234318 0.62688728],98.80449427709416,201.6089885541883,208.6519103899128,HV
262,96.42229047787164,"[2.3355168526997203, 0.49533455416861166]",[1.33948311 0.56788598],96.42229047787164,196.84458095574325,203.8875027914677,HV
263,70.29072334379799,"[4.818243808027736, 0.18265966327999125]",[1.43438326 0.90981485],70.29072334379799,144.581446687596,151.62436852332047,HV
264,167.21620071718834,"[3.5870155164943704, 0.5172194228690673]",[4.99990000e+00 2.15044311e-04],167.21620071718834,338.4324014343767,345.4753232701012,HV
265,128.22188887120768,"[3.4535170568691376, 0.4848328608981033]",[4.99990000e+00 9.01384719e-04],128.22188887120768,260.44377774241536,267.48669957813985,HV
266,173.28680150975882,"[3.801580946390415, 0.8700979112602618]",[0.0001 0.0001],173.28680150975882,350.57360301951763,357.6165248552421,HV
267,14.347718485690356,"[4.188738224282802, 0.6052943045905471]",[4.84336027 0.01035549],14.347718485690356,32.695436971380715,39.7383588071052,HV
268,158.3658184769292,"[2.7278062099805003, 0.9697009560170301]",[0.56409314 0.9999    ],158.3658184769292,320.7316369538584,327.7745587895829,HV
269,33.86796026982048,"[1.427291911265494, 0.9342629032869858]",[2.72658006 0.13159258],33.86796026982048,71.73592053964096,78.77884237536546,HV
270,167.1355790973582,"[3.8775755499108917, 0.33284015619560947]",[0.91980598 0.06420241],167.1355790973582,338.2711581947164,345.3140800304409,HV
271,118.98643592149682,"[4.075296315457109, 0.6295236558144388]",[4.99990000e+00 6.94891971e-04],118.98643592149682,241.97287184299364,249.01579367871813,HV
272,140.4217378342761,"[1.4394539404487345, 0.8481348046273401]",[0.76379579 0.65782611],140.4217378342761,284.8434756685522,291.88639750427666,HV
273,171.92641709766326,"[1.8814830196816794, 0.2440363046606492]",[0.20797237 0.90711289],171.92641709766326,347.8528341953265,354.895756031051,HV
274,171.99210931190729,"[0.09569453687906662, 0.969634005456641]",[0.23233983 0.9999    ],171.99210931190729,347.98421862381457,355.02714045953905,HV
275,171.14008684300467,"[0.08464883608764266, 0.7899331129029216]",[0.35254759 0.44127572],171.14008684300467,346.28017368600933,353.3230955217338,HV
276,147.4504196185654,"[1.4881318775859453, 0.2504013806817718]",[0.86935444 0.99232615],147.4504196185654,298.9008392371308,305.9437610728553,HV
277,92.31648595580332,"[0.8717253677045174, 0.004024141144550286]",[1.65289051 0.34858333],92.31648595580332,188.63297191160663,195.67589374733117,HV
278,171.68030791509003,"[0.5549104193068507, 0.8263664961156573]",[1.19574586 0.01257264],171.68030791509003,347.36061583018005,354.40353766590454,HV
279,92.37449285391142,"[0.7346977304765959, 0.602625052412841]",[4.99990000e+00 1.33162596e-03],92.37449285391142,188.74898570782284,195.79190754354727,HV
280,166.97104154768778,"[0.6802022115507967, 0.004873098999025502]",[0.46437406 0.9999    ],166.97104154768778,337.94208309537555,344.98500493110004,HV
281,164.98797633002837,"[3.744205862249442, 0.5469180618965646]",[0.6287038 0.4114491],164.98797633002837,333.97595266005675,341.01887449578123,HV
282,136.75119704105774,"[4.873207074949131, 0.17734212927581466]",[1.71349205 0.03372856],136.75119704105774,277.5023940821155,284.54531591784,HV
283,94.64177857697582,"[4.428244530338044, 0.0117018547666455]",[4.99990000e+00 1.22854805e-03],94.64177857697582,193.28355715395165,200.32647898967613,HV
284,160.00767647900838,"[4.2244682346619395, 0.9736307868717018]",[0.54477493 0.90860895],160.00767647900838,324.0153529580168,331.05827479374125,HV
285,12.828231816844688,"[2.1627790159219544, 0.913518818134863]",[3.39568994 0.08892808],12.828231816844688,29.656463633689377,36.69938546941387,HV
286,161.0814886170063,"[2.6348468905554436, 0.021903366800735704]",[1.64769165 0.02597117],161.0814886170063,326.1629772340126,333.2058990697371,HV
287,113.18282583267266,"[1.257777984129171, 0.9898667355548469]",[1.27704354 0.57020473],113.18282583267266,230.36565166534533,237.4085735010698,HV
288,169.26552776088815,"[0.026982498365690354, 0.7362923206053149]",[0.74774593 0.08156254],169.26552776088815,342.5310555217763,349.5739773575008,HV
289,161.1466348302112,"[2.535016282531891, 0.3388156406867805]",[1.40272171 0.02905279],161.1466348302112,326.2932696604224,333.3361914961469,HV
290,157.54240908592195,"[3.997514834467761, 0.24557383296203533]",[0.62107035 0.72319506],157.54240908592195,319.08481817184395,326.12774000756843,HV
291,147.04952674511043,"[1.5338771381834546, 0.4035663194830914]",[1.48786076 0.0426362 ],147.04952674511043,298.09905349022085,305.14197532594534,HV
292,158.995324085691,"[4.626937571481281, 0.6683785032035116]",[0.83614791 0.21951578],158.995324085691,321.990648171382,329.0335700071065,HV
293,93.86725856385392,"[3.46395493963354, 0.7012086987213674]",[1.67693104 0.38720138],93.86725856385392,191.73451712770785,198.77743896343236,HV
294,162.45621912953263,"[4.182271831236413, 0.8937706727632047]",[4.99990000e+00 2.37501789e-04],,328.91243825906525,335.95536009478974,FB
295,151.05813103367657,"[2.6736764474046786, 0.3781021136842072]",[1.27136225 0.08736629],,306.11626206735315,313.15918390307763,FB
296,170.19989598231953,"[3.0057775799606627, 0.9821330186310264]",[0.57486753 0.30654121],,344.39979196463906,351.44271380036355,FB
297,152.51200840024643,"[0.8674804070006936, 0.5492257232785147]",[0.8556776  0.62493057],,309.02401680049286,316.06693863621734,FB
298,153.04718646741557,"[4.3991496621208555, 0.8969606188755296]",[4.99990000e+00 5.27996891e-04],,310.09437293483114,317.1372947705556,FB
299,119.59087689380961,"[3.5585157143964854, 0.8667491976334182]",[1.30634702 0.45303467],,243.18175378761921,250.2246756233437,FB
300,153.82192040724087,"[2.4573323234117033, 0.6778293446113852]",[0.7865754  0.48766495],,311.64384081448173,318.6867626502062,FB
301,172.906600341118,"[0.7648016499132303, 0.6434350335343204]",[0.31857535 0.0785835 ],,349.813200682236,356.8561225179605,FB
302,147.7597852819321,"[0.806446817920029, 0.5782525347219357]",[1.04483599 0.3243171 ],,299.5195705638642,306.5624923995887,FB
303,106.44494786691465,"[2.1414583286899673, 0.5507675167844096]",[2.10208988 0.03710598],,216.8898957338293,223.93281756955378,FB
304,161.23858929941298,"[1.0986601098662498, 0.9304498606543404]",[4.99990000e+00 3.30013019e-04],,326.47717859882596,333.52010043455044,FB
305,155.7289915121404,"[3.0350030348703982, 0.7737734526128851]",[1.16478162 0.09509931],,315.4579830242808,322.5009048600053,FB
306,169.41727466739977,"[0.8483012317685419, 0.09331981765682525]",[4.99990000e+00 1.56664092e-04],,342.83454933479953,349.877471170524,FB
307,135.69386475073466,"[2.642243591999677, 0.45088152799084164]",[1.51812092 0.087649  ],,275.3877295014693,282.4306513371938,FB
308,121.09115605805468,"[0.5465653635670892, 0.22005690737727035]",[1.26342371 0.37005533],,246.18231211610936,253.22523395183384,FB
309,149.5915673215904,"[4.7147407156888645, 0.35593035355535874]",[0.94379191 0.4863826 ],,303.1831346431808,310.22605647890526,FB
310,144.2837895430278,"[3.520980030826972, 0.8233852283375627]",[1.00944382 0.42649406],,292.5675790860556,299.6105009217801,FB
311,138.3329857110589,"[0.5127700800690137, 0.20039191793468955]",[4.99990000e+00 4.69893866e-04],,280.6659714221178,287.7088932578423,FB
312,154.81063824988695,"[1.0567561631629414, 0.06725196388446084]",[0.697774  0.9810105],,313.6212764997739,320.6641983354984,FB
313,160.03662779192385,"[2.514400897051834, 0.2315046890523373]",[0.60255206 0.96183406],,324.0732555838477,331.1161774195722,FB
314,139.55321448091905,"[2.49168986374848, 0.7115237241624334]",[1.25060202 0.14074117],,283.1064289618381,290.1493507975626,FB
315,163.52641470977628,"[0.22085576119770872, 0.20811862900778377]",[1.18366877 0.03771805],,331.05282941955255,338.09575125527704,FB
316,166.4604090007032,"[3.5152545532936306, 0.5285187010315414]",[0.91719373 0.11749671],,336.9208180014064,343.9637398371309,FB
317,109.56370361628936,"[1.7870251308079195, 0.10722883710458131]",[1.60764524 0.21437787],,223.12740723257872,230.1703290683032,FB
318,161.13898878236432,"[0.12413899719704556, 0.8560949568531027]",[0.9898287  0.11867399],,326.27797756472864,333.32089940045313,FB
319,164.92859762397003,"[3.2954803358144376, 0.2659996722955759]",[0.70865178 0.37516026],,333.85719524794007,340.90011708366455,FB
320,166.34721501871618,"[2.0658864896113585, 0.7146156941089605]",[0.52885772 0.5731647 ],,336.69443003743237,343.73735187315685,FB
321,142.68958746450937,"[1.7020262243737738, 0.3759471931570136]",[1.19378254 0.22088675],,289.37917492901875,296.42209676474323,FB
322,138.0240477102346,"[2.2163915045823828, 0.39785111852963034]",[0.97211881 0.7139444 ],,280.0480954204692,287.0910172561937,FB
323,172.46229160608763,"[0.24434188583287883, 0.5464128341977809]",[0.18693765 0.9999    ],,348.92458321217526,355.96750504789975,FB
324,161.75046846380744,"[0.9450736214131675, 0.11064335705417065]",[0.74096659 0.29984733],,327.5009369276149,334.54385876333936,FB
325,113.14753691207788,"[0.2578918812128416, 0.08146112510401962]",[4.99990000e+00 7.74426699e-04],,230.29507382415576,237.33799565988025,FB
326,151.24458896761686,"[0.09269627561289963, 0.7396819057152639]",[1.10034203 0.15169231],,306.4891779352337,313.5320997709582,FB
327,138.65050885052133,"[4.963749906550978, 0.5592711923593748]",[1.48607265 0.10974194],,281.30101770104267,288.34393953676715,FB
328,134.414615487843,"[1.848704936225829, 0.005755060822100719]",[2.94958222 0.00774717],,272.829230975686,279.8721528114105,FB
329,64.35207634839306,"[2.8371235787367595, 0.151568181330191]",[4.99990000e+00 1.96014462e-03],,132.7041526967861,139.7470745325106,FB
330,152.03799948559126,"[1.2780925174957614, 0.06406791041749907]",[3.67568824e+00 1.45603223e-03],,308.0759989711825,315.118920806907,FB
331,131.13372134417628,"[2.664597518197472, 0.3503028186884527]",[1.30980199 0.34840767],,266.26744268835256,273.31036452407704,FB
332,88.9886139089655,"[4.385128579040202, 0.014174062124577119]",[4.99990000e+00 9.14560671e-04],,181.977227817931,189.0201496536555,FB
333,164.26230526795084,"[1.1659180707091312, 0.17428783673790602]",[4.99990000e+00 2.13316088e-04],,332.5246105359017,339.56753237162616,FB
334,171.60231446610524,"[1.231394405127754, 0.8541590326329838]",[0.25730992 0.98207703],,347.2046289322105,354.24755076793497,FB
335,90.03009407823468,"[4.908996537446358, 0.696663204589028]",[2.08354824 0.16952125],,184.06018815646937,191.10310999219385,FB
336,118.0345898870439,"[1.9442645035297597, 0.07721386080443708]",[1.06308709 0.99683759],,240.0691797740878,247.11210160981227,FB
337,170.31773065131063,"[3.821757251695764, 0.8118001386654524]",[0.32388793 0.9999    ],,344.63546130262125,351.67838313834574,FB
338,151.5516615756427,"[1.9511149322532986, 0.5810327487448287]",[1.07590786 0.23420364],,307.1033231512854,314.1462449870099,FB
339,157.0642969612702,"[4.805375088438395, 0.10177831163685111]",[0.82165162 0.46639658],,318.1285939225404,325.1715157582649,FB
340,168.49286899525393,"[2.2711114334445415, 0.6165588315787611]",[0.65564616 0.31391385],,340.98573799050786,348.02865982623234,FB
341,142.17542311614423,"[2.140015894382354, 0.4778445377120534]",[1.03419848 0.3452361 ],,288.35084623228846,295.39376806801295,FB
342,111.83981212529233,"[2.747263948148141, 0.6976664487900014]",[1.41870446 0.33621474],,227.67962425058465,234.72254608630914,FB
343,173.2868009867961,"[3.8810176425731266, 0.3685003706850506]",[0.0001 0.0001],,350.5736019735922,357.6165238093167,FB
344,173.19070304079756,"[4.28679702923085, 0.6803212671797587]",[0.11261117 0.12282716],,350.3814060815951,357.4243279173196,FB
345,166.583807632482,"[4.93317197917045, 0.8725728895221039]",[0.62520773 0.44285703],,337.167615264964,344.2105371006885,FB
346,155.67943506583316,"[0.1749324428759619, 0.03367608126911472]",[1.32723856 0.05741218],,315.3588701316663,322.4017919673908,FB
347,158.17987430651928,"[0.5749838320366019, 0.011025791367145491]",[4.99990000e+00 2.32399354e-04],,320.35974861303856,327.40267044876305,FB
348,117.97165115263718,"[2.3595408797440935, 0.009790805927214461]",[1.39258732 0.30520715],,239.94330230527436,246.98622414099884,FB
349,173.28679628808143,"[3.628745686011718, 0.9471719595103065]",[0.0001 0.0001],,350.57359257616287,357.61651441188735,FB
350,173.28679934405295,"[1.6762383281433009, 0.5945018468534906]",[0.0001 0.0001],,350.5735986881059,357.6165205238304,FB
351,169.99704732592315,"[1.9783949909488074, 0.34491089452716617]",[0.61617625 0.37615568],,343.9940946518463,351.0370164875708,FB
352,162.4496172628872,"[0.8080061883133747, 0.2576874234455852]",[0.53595596 0.9999    ],,328.8992345257744,335.94215636149886,FB
353,154.77646517484652,"[4.431476257231217, 0.09431029289887477]",[0.85247356 0.55370323],,313.55293034969304,320.5958521854175,FB
354,163.77268024238697,"[3.2551127980424113, 0.7299131042718197]",[4.99990000e+00 3.70902454e-04],,331.54536048477394,338.5882823204984,FB
355,90.84982198647491,"[2.497716400557496, 0.8715989120753298]",[2.53884578 0.02080064],,185.69964397294981,192.7425658086743,FB
356,126.93281245615134,"[3.8620505806696053, 0.71076331501312]",[2.39395553 0.01250074],,257.8656249123027,264.90854674802716,FB
357,119.8643997949142,"[4.876118855306991, 0.46325581045516556]",[1.39742075 0.39487113],,243.7287995898284,250.7717214255529,FB
358,171.38232388101275,"[0.1893158649674798, 0.252376439223485]",[0.26148399 0.9999    ],,346.7646477620255,353.80756959775,FB
359,170.0029014362291,"[4.491774373536914, 0.8472169997423359]",[0.34763267 0.9999    ],,344.0058028724582,351.0487247081827,FB
360,173.2858864240594,"[4.992976721597122, 0.4529806460583588]",[0.00660112 0.9999    ],,350.5717728481188,357.6146946838433,FB
361,149.86596746844145,"[4.786632743874311, 0.718995447451741]",[1.09450601 0.11789824],,303.7319349368829,310.7748567726074,FB
362,167.5446987816206,"[4.443556728346528, 0.6265422808152095]",[4.99990000e+00 1.81064891e-04],,339.0893975632412,346.1323193989657,FB
363,169.76597558505782,"[4.366434190112462, 0.7653453315220121]",[0.3481822 0.9999   ],,343.53195117011563,350.5748730058401,FB
364,145.7566399308336,"[1.919564997386875, 0.9013100790861867]",[4.99990000e+00 4.42544731e-04],,295.5132798616672,302.55620169739166,FB
365,173.286805543706,"[3.9497596343571457, 0.5114292606437747]",[0.0001 0.0001],,350.573611087412,357.6165329231365,FB
366,173.12177322075038,"[3.834425589908341, 0.9771193596906349]",[0.09598499 0.82467749],,350.24354644150077,357.28646827722525,FB
367,168.16887092342256,"[0.1247445739686342, 0.7211802844763618]",[0.55307837 0.51195893],,340.3377418468451,347.3806636825696,FB
368,150.93697605087547,"[4.507307085992241, 0.11108588151556337]",[0.94520039 0.51505666],,305.87395210175094,312.91687393747543,FB
369,171.82169067894185,"[1.9049087252297519, 0.9005772277370879]",[0.23999965 0.9999    ],,347.6433813578837,354.6863031936082,FB
370,170.57696261423467,"[4.274003228038066, 0.9535201757059852]",[0.40872452 0.59229557],,345.15392522846935,352.19684706419383,FB
371,162.44027650528724,"[3.8817782259508515, 0.506478328766113]",[4.99990000e+00 2.39527207e-04],,328.8805530105745,335.923474846299,FB
372,156.38050903513408,"[1.9627113462137569, 0.738054343927438]",[0.67564328 0.9999    ],,316.76101807026816,323.80393990599265,FB
373,165.70079142677693,"[3.8707079537748834, 0.5007289779348136]",[0.47629461 0.9999    ],,335.40158285355386,342.44450468927835,FB
374,171.1556749299266,"[4.923817509936757, 0.012019785890873708]",[4.99990000e+00 1.39041957e-04],,346.3113498598532,353.35427169557767,FB
375,137.63039518499943,"[2.1762531651053223, 0.17371713187376828]",[1.66147721 0.1284754 ],,279.26079036999886,286.30371220572334,FB
376,153.41223562054364,"[4.205148495459327, 0.29300440527306937]",[0.71894439 0.9999    ],,310.8244712410873,317.86739307681177,FB
377,163.33072012994057,"[1.3861325560110627, 0.7125778788238711]",[0.52360855 0.9999    ],,330.66144025988115,337.70436209560563,NoFB
378,161.62095415259586,"[0.4836812017135582, 0.057512314292129676]",[1.08948404 0.1157327 ],,327.2419083051917,334.2848301409162,NoFB
379,159.46102162417137,"[3.627253996678028, 0.5697652471756148]",[0.65645538 0.92044543],,322.92204324834273,329.9649650840672,NoFB
380,64.12737074648015,"[0.7775543700754538, 0.7926800931170205]",[4.99990000e+00 1.61925838e-03],,132.2547414929603,139.2976633286848,NoFB
381,162.8910077922316,"[2.1194336176033413, 0.25664049124729715]",[4.99990000e+00 4.37966495e-04],,329.7820155844632,336.82493742018767,NoFB
382,153.97668393536023,"[1.9127777458968704, 0.7645326673040465]",[0.74204258 0.87155297],,311.95336787072046,318.99628970644494,NoFB
383,152.88990282988524,"[1.6252905420221662, 0.11258316827339457]",[4.9999000e+00 4.7324987e-04],,309.7798056597705,316.822727495495,NoFB
384,160.24753055231,"[3.229098689438695, 0.2487904542018727]",[0.72996211 0.9999    ],,324.49506110462,331.5379829403445,NoFB
385,172.4690148296949,"[3.173456485279194, 0.8856266633359979]",[0.31199162 0.22296421],,348.9380296593898,355.9809514951143,NoFB
386,19.615422857934565,"[4.363996805220461, 0.5402429598505354]",[4.9999     0.05016153],,43.23084571586913,50.27376755159362,NoFB
387,167.89074040138274,"[2.695617298734239, 0.3298642644643174]",[0.72052306 0.18146896],,339.7814808027655,346.82440263848997,NoFB
388,78.66414800961495,"[0.8637462458022223, 0.7006282580921828]",[1.81655559 0.53493968],,161.3282960192299,168.37121785495438,NoFB
389,155.44464152251544,"[2.8918153309210965, 0.980361740674186]",[1.33332392 0.07907702],,314.8892830450309,321.93220488075536,NoFB
390,130.61909364121615,"[2.7290650366370075, 0.8319275105449713]",[1.55323487 0.06149898],,265.2381872824323,272.2811091181568,NoFB
391,90.41988928148496,"[2.466873126685265, 0.07137604083398362]",[2.7264012  0.01787828],,184.8397785629699,191.8827003986944,NoFB
392,151.13852582543356,"[1.33244819179795, 0.010023118718532604]",[4.99990000e+00 5.42235161e-04],,306.2770516508671,313.3199734865916,NoFB
